,CP Cost,Name,Jumpchain,Chapter,Description
144,400,Bashōsen,Naruto - Ōtsutsuki Clan Jump,Treasure,"A large fan that is able to generate all five of the basic nature
transformations, requiring its user just to give a mental command to it, which
produces substantial amounts of the desired element when the fan is waved.
The fan can also be used as a shield to protect its user against elemental
techniques."
145,400,Alien Cells,Naruto - Ōtsutsuki Clan Jump,Treasure,"After Hashirama’s death, many different people, like Danzo,
Orochimaru and even Madara, managed to acquire samples of his cells and DNA
and made experiments to try to gain his power. The majority of these experiments
failed and resulted in deaths, but a few ones managed to achieve good results, with
different degrees of success. Madara, for example, created a mindless clone of
Hashirama, capable of producing a substance made of his cells that could heal
injuries and replace lost limbs, as well as usually increasing the user’s chakra
reserves and granting access to some Wood Release abilities, while Victor used his
cells to induce a splinter of the Earth’s God Tree to make it grow an artificial (and
incomplete) tree. All of these features granted by Hashirama’s Senju physiology is
thanks to him being a descendant of an Ōtsutsuki, in this case, Kaguya herself. It’s
logical that the cells from an Ōtsutsuki will have slightly different features, but more
powerful. You get a few samples of Ōtsutsuki’s cells, enough to reproduce it infinitely
with proper equipment. These cells grant the same benefits as the Hashirama’s
cells, but without the risk of rejection due to the Ōtsutsuki physiology being much
more malleable. They also won’t grant Wood Release abilities, but they grant all the
basic nature transformations (including Yin Release and Yang Release) to those that
are implanted with it and may cause their kekkei genkai, if they have any, to evolve
into new forms or even achieve power compared to their kekkei mōra versions. You
receive new samples yearly."
146,400,"Kōkinjō, Shichiseiken, and Benihisago",Naruto - Ōtsutsuki Clan Jump,Treasure,"Despite being three separate tools,
I’ll put them together because it’s needed to use all three of this set to their
effect be complete. First of all, Kōkinjō is a rope capable of drawing out the
word soul of anyone that it has come in contact with, except its wielder. The
rope is also capable of generating a yellow aura that takes the shape of

additional ropes. Once the target’s word soul is drawn out by the rope, it
allows the user to sever it using the Shichiseiken, a light blue broad and flat
sword, and, by saying the verbal command “curse”, allowing their soul to be
sucked to the Benihisago. Lastly, the third artifact is a giant brown-coloured
gourd with a red cloth around it. It is able to take a person's word soul hostage
by saying the verbal command ""record"". After the word soul has been drawn
out by the Kōkinjō and then severed from their body by the Shichiseiken, it is
absorbed into the gourd. If the victim utters the word they have said the most
during their life, they will be sucked into and trapped within the Benihisago.
According to Kurama, once something or someone is trapped within it, they
can't come out, no matter what, but your version of it is capable of releasing
whoever is sealed within it if you want."
147,400,Knight’s Armoury,Angel Notes,Treasure,"The legendary Knight Arms, weapons of the Ether Liners, are made by externalising the Grain within
the bodies of each Ether Liner and forming it into a solid weapon in the outside world. While you no
doubt have your own Knight Arm, given you are a knight, now you’ve become able to use a similar
process on other internal energies. Any supernatural energy or material that is produced from within
you can now be externalised into a unique Knight Arm based on that energy. The stronger the base
you choose to work with, the stronger the resulting Knight Arm will be. You can make a single such
Knight Arm for each distinct supernatural energy or material produced from within your being."
148,400,Pelt of the Divine Beast,Fate/Legends - Empires of Antiquity,Treasure,"The skinned pelt of the Nemean Lion, a legendary beast that Heracles once strangled to death. The
pelt, either looking like a lion belt or as a simple black sash, delivers a potent protection to anyone
that wears it. It rejects human civilisation, making the wearer immune against all the tools that
humanity has made. Regardless of the power of or behind the tool, so long as you have the pelt
somewhere on your body, it cannot harm you. At most, you might feel a tickle or a light brush, regardless of the monstrously powerful weapons used against you. The pelt itself will never be
ripped or torn, though it provides no physical protection on it’s own. "
149,400,Akhilleus Kosmos,Fate/Legends - Empires of Antiquity,Treasure,"The shield made for Achilles by the god Hephaestus. Engraved with a detailed depiction of the Greek
world, the shield, beyond being an effective indestructible object, is able to project a immensely
powerful bounded field in response to any attack. To oppose the shield is the same as making a
world your opponent, is what is said, and the bounded field acts as if all of Greece was between the
attacker and you when activated. Should an attack be incapable of piercing both through such a
magical dimensional construct and lack the power to tear through an entire country, it will fail to
reach you. However, not only does the shield’s bounded field cost energy to activate and maintain, it
will prove far less capable against any attack particularly capable against ‘worlds’ or dimensional
constructs like this."
150,400,Kavacha and Kundala,Fate/Legends - Nirvana Yuga,Treasure,"Weaved from the light of the gods, the armour that is bound to your form could rightly be called a
near-invincible protection. A tight suit of armor integrated into your body, it provides unmatched
protection against any threat, whether physical or conceptual. All harm that comes to you from
outside of your body is reduced by ninety percent of it’s damage, turning major wounds into small
scratches and cuts. Many magical spells and powers will be reduced to useless sparks or negated
outright, such as the armor preventing you from being erased from reality by those that can warp
such things. But this protection does not apply inwardly, allowing any harm that originates from
inside your body to proceed unaffected, such as summoned spears piercing you from within. You can
take off the armor and even give it to others, the integration into your body able to be undone with
a thought. As well, when in the way physically, the armor can recede inside of your body to allow
you full access. Optionally, you may have a flamboyant cape of flowers appear behind you when the
armor is present on your skin."
151,400,Avalon,Fate/Legends - Garden of Avalon,Treasure,"The legendary sheath of Excalibur, a copy of which now rests at your hip, though no one finds it
strange that it does so. This sheath is an incredibly valuable artefact, as it bestows powerful
regenerative abilities on you while at your side, allowing you to heal from almost any wound in
minutes at most. Even if most of your body was vaporised, as long as your brain and a fair amount of
the flesh and bone connected to it remained, you could restore yourself to normal in five minutes of
healing. Avalon cannot heal brain wounds and you will die if it is destroyed, though the item also
struggles to handle cursed wounds. Though it drains your energy, you can also activate the special
power of the sheath, which will place you in the world of Avalon while you maintain it. While here, it
is almost impossible to reach you and even dimension crossing effects will only work from insanely
powerful users. Effectively, it lets you dodge away out of almost any effect in an instant. Notably, Avalon as a sheath will resize to fit any sword you wish to put into it."
152,400,Bow of the Hydra,Fate/Legends - Empires of Antiquity,Treasure,"Favoured weapon of the greatest hero of Greece, the Bow of the Hydra is the same weapon that
Heracles would use to slay some of his greatest foes. The bow itself is not particularly special, as
beyond being usable as a nearly indestructible club if need be and somewhat enhancing the power
of shots fired by it, it lacks magical traits. The quiver the bow comes with is very different, holding an
endless supply of both exceptionally tough and sharp arrows as well as arrows coated in the Hydra’s
poison, a substance capable of quickly and painfully killing almost any being. Only an immortal being
could avoid death, should the poison enter their blood, but it will still deliver unending agony unless
they could use powerful magic to remove the poison. "
153,400,Tauropolos,Fate/Legends - Empires of Antiquity,Treasure,"A very large and sturdy bow, taller than some men, but with powerful enchantments placed on it by
Artemis herself. This jet black bow has a replenishing quiver of similarly dark arrows, each one
capable of piercing all but the most powerful magical defences, and the bow itself grants immense destructive power to any shot fired through it. It requires no more strength than a normal bow to
pull back but even an ordinary man could blast a fortress into many pieces with a fully drawn shot. The bow is also able to call down a rain of light attacks, by expending some magical energy and firing
two shots at once towards the sky. This results in a rain of arrows of light, each able to easily pierce
thick enchanted metal armour, over a controlled range of attack. Many thousands of light arrows are
released and entire battlefields can be lightly sprayed or the arrows can all be focused on a single
point to deal incredible damage."
154,400,Golden Axe,Fate/Legends - The land of The Rising Sun,Treasure,"A great golden axe, large and heavy enough that one requires superhuman strength to lift the tool at
all. At the top of the axe handle is a reverse pistol grip, a trigger linked to what makes the axe special. A powerful magical weapon already, the axe has fifteen cartridges built into it that store powerful
blasts of lightning. Even one cartridge being triggered unleashes a powerful blast of lightning that
can leave a small city block in ruins. All fifteen at once might split a small mountain into two with the
valley carved by the thunderbolt. These cartridges slowly replenish over time, drawing on the
electricity in the air, but can automatically absorb any lightning attack when empty to protect you
and charge faster. It’ll take some practice to get used to the trigger, though you can optionally
change it’s place on the axe if desired. 

Golden Axe is also able to take on a second form, that of a modern Japanese motorcycle, albeit a
massive one done up in the style of a young gangster. According to one golden man, the bike has
two million horsepower and can travel at over Mach 2. True or not, the wheels are able to rapidly
build up a thunder charge like the cartridges, becoming stronger and more charged with each
revolution. Racing towards a foe turns your bike into a mighty spear of lightning that can tear
through even powerful youkai, if they fail to dodge the extremely visible attack. At least the thunder
from the Axe doesn’t harm you. "
155,400,Caladbolg,Fate/Legends - Land of Shadows,Treasure,"An exceptional sword is rare in the land of spears but hardly unheard of. Particularly when it comes
to the blade now resting in your hands. Caladbolg, legendary sword of Fergus MacRoich and the
prototype weapon for many of the most famous blades in history, such as both Caliburn and
Excalibur. This drill shaped sword meets little resistance even against powerful magical armour or
spells and when it’s true power is released by it’s wielder, it can unleash enormous blasts of light
that can wipe out entire armies. Caladbolg however, excels at the destruction of the landscape and
when used to destroy the environment, it can even render a mountain to slag or shatter whole
islands, much more than it normally can do."
156,400,Bridal Chest,Fate/Legends - God Save the Queen,Treasure,"An enormous war hammer, the head in the shape of a strange bronze ball. While a near unbreakable
weapon and light in your hands despite the stone crushing weight it swings with, these are all minor
physical traits. The true value is the core held within the hammer head, which has the ability to use
the Galvanism trait, in a very similar way to the Living Lightning perk. The hammer can absorb any
wasted magical energy or electric energy from you as well as anything within a short range around
the hammer in your surroundings, acting as a potent defence against magic. The hammer can
unleash massive blasts of lightning, taking the form of tree branch extensions, both in close range
and at a longer distance when targeted. Just picking up ordinary mana and electricty from the air, the hammer is able to unleash bolts that tear humans, cars or houses apart. A large amount of
energy could wipe out a small force of magical golems in an instant.

If used in tandem with the Living Lightning perk, or similar abilities, the two sides work together to
create a much more powerful Galvanism expression. The limits on absorption are largely removed, excess energy in the body immediately discharged through the hammer with great force, allowing
the user to easily defend against even vast amounts of magic. Bridal Chest also grants easier
regulation of energy, greatly improving how much can be used to heal or reinforce your body before
you endanger it.

Bridal Chest is also able to transform into a secondary mode, taking the form of a equally large
sword. In this state, not only can the electricity be used to hone the swords’ edge or cause it to
vibrate at high speeds, the sword can be reversed so that the energy is channeled into a massive
projection of electricity. This energy blade takes a vast amount of fuel but is easily the most
destructive attack the weapon possesses."
157,400,The Sword of Promised Victory,Fate/Legends - Garden of Avalon,Treasure,"No light shines greater in the hearts of men than that of glory and no blade embodies that glory
moreso than Excalibur. The blade of light that brings out the fondest feelings of all warriors that see
it, even as it obliterates them, and can force madmen back to sanity with a glimpse of this glory. Excalibur is the embodiment of victory and a mighty weapon in it's own right. A holy blade of truly
peerless strength, endurance and cutting power in this world, it is also able to instantly convert any
amount of magical energy residing in the wielder's body into destructive beams of holy light. Fired as
an energy beam or blast from the tip of the blade in less than a second from activation, the blast of
Excalibur can cleanse almost any foe from the face of the world. While costly to activate even for
King Arthur, it is more than capable of vaporising fortresses, mountains or even Divine Beasts. The
ranks of those that can survive a full power beam, as it can be adjusted for less cost and power, are
limited to powerful Divine Spirits, the mightiest Dragons and beings above them. The weapon is constantly covered in a powerful enchantment of wind, placed by Merlin himself. This
conceals the sword to all eyes but your own, rendering it invisible, and cloaks it in an aura of wind. This wind can be controlled, made to cut and grind away or even unleashed in a powerful blast that
on it's own, would be a match for many powerful magical tools. While this Invisible Air is active, it
significantly reduces the attack power of the blade and prevents you from activating the holy light. The sword must be revealed to the foe to show it's true self, in the manner of a chivalrous knight. Much like the Lance of the End- Rhongomyniad, Excalibur has potentially not normally seen. There
are Thirteen Seals on the blade, one made by each member of the Round Table. Each seal that has
it's condition met, raises the power of the sword even beyond what you might do by charging it with
more energy. Unlocking all Thirteen Seals would return Excalibur to it's original form, a shining light
made to protect the very planet. A weapon that can decisively drive away even the Umbral Star itself
from this world in a single, glorious ray of light."
158,400,Fairy Weapon,Fate/Legends - Garden of Avalon,Treasure,"All of the Knights of the Round have their own special weapon. A magical sword, a enchanted bow, a
special shield. These weapons are often crafted by the hands of the fairies themselves, creating
immensely powerful weapons for the greatest protectors of Britain. Now you too have a legendary
weapon in your hands, on the same level as things like Excalibur Galatine, Arondight or Lord Camelot. You might choose an enchanted sword that can unleash gigantic blasts of energy at will or a bow
that fires a dozen shots for every single one you loose or even a flail that can command the wind as
it slams into your foes. You could even have a magical prosthetic arm that unleashes blades and
blasts of light on command."
159,400,Clarent,Fate/Legends - Garden of Avalon,Treasure,"The corrupted sword that Mordred stole to use against her father, now finds a copy of itself in your
hands. It appears that it acknowledges you as a rightful owner however, a touch different to poor
Mordred the thief. Clarent is a powerful magical blade, one that makes the wielder stronger, faster
and tougher when holding it as well as significantly increasing their charisma and presence. The
most notable ability of the sword, at least now that it is here, is that you are able to channel your
emotions into the blade alongside mana to unleash potent attacks. The deeper the emotions and
more mana you put in, the more powerful and large the outgoing blast will become."
160,400,Ancient Emperor’s Replication Treasure,Against The Gods,Treasure,"Okay, this is a pretty fascinating thing you’ve
got here! If anyone knew... anyway, what this does is that simply by placing an item inside it, you can
make unlimited copies of it.
Now hold your horses, there are a few details. This treasure has a limited amount of power, and it
takes time to replenish it. Depending on how powerful an item is, the treasure takes proportionately
long to copy it. Something utterly rare or priceless, like, say, a drop of blood from a True God, might
take several days, whereas you could probably copy ordinary pills and stuff continuously."
161,400,Advancement Materials,Cradle,Treasure,"Elixirs, Pills, Spirit Fruit, and so on. This is a treasure trove of
materials that will take a Copper up to Truegold within a matter of months, though it's uses fall
off after that point. The good news is that it restocks every month, and giving these materials to
someone outside of this Jump will allow them to start developing a Core of their own."
162,400,The Three Wells,Cradle,Treasure,"Miniature versions of the 3 Wells of Ghostwater. The Dream Well
sharpens the mind and staves off the need for rest, compared to ""A full night's sleep in a bottle""
The Spirit Well nourishes the soul, making Advancement smoother, easier, and quicker. It can
also help to restore some of the damage inflicted to Madra Channels, though it's not the most
potent thing for this. Lastly, the Life Well restores Youth and strengthens the Lifeline, providing
physical boosts. You have a three-gallon drum of each of these fluids, and they refill once a
month."
163,400,The Ancestral Spear,Cradle,Treasure,"A weapon (It doesn’t have to be a Spear, it can take any form
you desire when you select this, including a prosthetic limb if you wish.) that siphons power from
your foes with every strike. The original only worked properly when stealing Madra from those
who were on the same Path as you, but this version works more akin to Lindon’s Consume
Technique, allowing you to siphon and sort through everything a person has, including their
Madra, Memories, Life Energy, etc, and take it all for yourself. Careful not to take in too much at
once, though, as you might damage yourself by overloading. The sensations involved might
also cause issues when trying to use this as a regular weapon, better to save it until your
opponent is almost dead. Of course, this tool will scale with your Advancement, so you don’t
accidentally explode by trying to take a Truegold’s power at Foundation level."
164,400,Panoply of One,Solars Exalted,Treasure,"A war is a conflict between armies, a clash of thousands of soldiers
pitting themselves against each other. But often, you may find yourself simply fighting on your
own. Artifacts are helpful, yes, but they are also costly in Essence and attuning yourself to a
complete armory is often impractical. No longer will you need any weapon beyond your own
light. You are able to ‘attune’ yourself to a single weapon or armor after a day’s worth of
meditation, even if it is not normally considered an Artifact. So long as the weapon does not
resist or repel you in some fashion, this attunement allows you to forge an exact replica of this
weapon with your own Essence. The cost is higher for weapons that possess inherent magical
abilities or world-shaking powers, while mundane weapons cost you nothing to make a replica
of. These copies possess all the functions and abilities of their original, with bottomless
ammunition for bows or firewand-like weapons, and last up until the battle has passed. In effect,
it functions similarly to the Charm Glorious Solar Saber...but you wield more than a simple
sword or two now, don’t you?"
165,400,The Vassal's Sword,Infernals Exalted,Treasure,"Wrought from infernal Brass and etched with Vitriol, this Daiklave is a true masterpiece.
Forged in the heart of My Illustrious Forge, upon the very anvil of my King's hardened black
bone. Requiring the rarest of ingredients, and possessing the Azoth of one of My own
component souls. It was smelted by my light and heat. Hammered into shape by my hands.
All that to make a blade that could be a weapon to rival and mirror my own. And through my
efforts I forged a sword that captures the glories of the Sword of the Yozi. Now, this greatest
of blades is offered to you.
If you should accept and wield this greatest of boons, offered only as an expression of our
magnanimity, you will be filled with the might of an entire army, you presence magnified into
a terrible being of more-than-divine wrath. And further, you may use it to draw upon my
light, to move with speed unrivaled by all as blazing green contrails surround you."
166,400,Five Edicts Dominion,Abyssals Exalted,Treasure,"Legend claims that this hulking black suit of plate armor may be the first soulsteel artifact
ever created, dating back to the Divine Revolution. Whether or not it was first, it’s assuredly
ancient. Five Edicts Dominion was forged from the laws of the ancients themselves as they
tumbled past the lips of dying titans on the winds of their final breaths. Indistinct shades of
long-extinct species shift slowly across its matte-black surface. Wicked spikes protrude from
its majestic pauldrons and regal crown-helm.
Over the millennia, the restless dreaming of the Old Laws trapped in the steel has woken
something inside. The dying breaths of beings not meant to die are too potent to be silently
tamed, and they have formed a consciousness over time. The armor is sentient and can
speak to an attuned Exalt even when not worn, or anyone close by when unattuned. What it
ultimately wants is anyone’s guess, but canny Exalts should be wary of its promises.
“Of course, you aren’t just any Exalt, are you...? We can provide you much that would be
hidden from you without our help. We can tell you of the dead and the Underworld, of dead
and archaic languages. We can grant you the incomprehensible word that commands beings
to kneel before you. We can channel words of denial, tainting the air with its chilling timbre.
And we can allow you to bargain with the ancient and unknowable dead, petitioning the void
to grant your wishes at a price. So why don’t you put the armor on, mighty deathknight?”
“You have nothing to fear from us.”"
167,400,Sable Psychopomp of Ominous Tides,Abyssals Exalted,Treasure,"The Psychopomp is a trireme, as the attack vessels of the Realm, but its resemblance to
these vessels of the Second Age is like that of the eagle to the hen. Larger than any ship
ever build by the shipyards of the Time of Tumult, this massive ship somehow still both far
faster and more maneuverable than its lesser cousins, floating gracefully over the waves. Its
sleek black hull is propelled forward as much by sorcerous means, as by imperishable sails
of cloth-of-jade and almost a thousand skeletal oarsmen laboring below decks.
The black teak of its construction is a dense hardwood originating from the Font of Mourning,
valued all over the Underworld, especially for shipbuilders, for its wood is nearly flame proof,
as well as resistant to rot and the Essence drain of the Sea of Shadows. Reinforced with
soulsteel and magic, both in vast quantities, the hull and masts are indestructible and
impenetrable to Essence besides, such that not even immaterial spirits may pass through.
Armed not with the mundane catapults or ballistae common to sea-going vessels now, it
instead carries the powerful First Age weapons known as lightning ballistae. When fired,
each ballista releases a powerful blast of lightning that sears and scorches whatever it hits,
turning flesh and wood to ash and melting steel or stone.
But its greatest power is perhaps the one least expected of such a juggernaut of a ship, for
at the command of its captain, the prow with its reinforced ram can pitch upwards to allow
the ship to take to skies. So do oars find purchase in midair, sails catching the winds far
above the surface, to allow the Psychopomp to race amongst the clouds. At night, it could
even slip quietly from Creation into the bleak skies of the Underworld, and vice versa.
Unlike the no-frills triremes of the realm, this ship does have proper accommodations for a
crew and passengers, though not enough to house the hundreds of reanimated dead set to
man the oars. Raised platforms in front and back can hold weapons and lookouts, as well as
cabin for crew, passenger cabins, or even troop barracks."
168,400,Howler in Darkness,Abyssals Exalted,Treasure,"Usually carried belted at his side, the Silver Prince’s personal appears to be a ceremonial
short sword while. Only when it is drawn is it that revealed that this short sword is in actuality
a grand daiklave forged of soulsteel, with the unusual property of disguising its nature while
sheath, and expanding to its full size as it is drawn.
Should a being struck by Howler in Darkness not instantly have been slain with that blow,
then the wound inflict may overwhelm their will, compelling the target to obey any commands
given by the Silver Prince for the next 100 days... no matter who struck the blow. Though if
you purchase it here, you may usurp that control to bind others to your commands, instead
of the Deathlord’s orders."
169,400,Root of Scorn,Abyssals Exalted,Treasure,"The Dowager’s principle weapon is her unique soulsteel long powerbow, Root of Scorn. With
but the expense of a single mote, it may be called to hand instantly or banished Elsewhere.
But more importantly, arrows fired from this weapon transform into soulsteel harpoons: Upon
striking a victim, the arrowheads clasp onto the victims bones like tiny clawed soulsteel
hands and cannot be removed without cutting the soulsteel-weave cord attached to Root of
Scorn. Those slain in a shadowland while so attached to Root of Scorn’s cord instantly
become the ghost-slaves to the bow’s owner, as their bodies falls away and the soulsteel
cord remains attached to their higher souls."
170,400,Varan’s Ruin,Abyssals Exalted,Treasure,"The First and Forsaken Lion wields Varan’s Ruin, a massive grand daiklave over six feet in
length, once the legendary blade of Varan Pen, an Exalted hero of the First Age who
claimed descent from the gods. Noble and steadfast,Varan fell heroically during the
Usurpation, boldly taking the offensive against an army of Dragon-Blooded. For an age, he
wandered the Underworld’s barren wastes and became a champion once more, resisting
the temptations of the Neverborn and helping many ghosts find peace and Lethe. Then, the
Lion found him, captured him, hollowed out his soul, and alloyed it with Varan’s blade into a
massive daiklave that howls with an ancient pain and oddly gleeful depravity.
Varan, now utterly corrupted by the agony of being forged into soulsteel and the base
pleasure he receives when devouring Essence, cries out in mad hunger for his victims’ blood
and souls. When one gazes carefully at Varan’s Ruin, one can see that hero’s face, now
mad with rage and hunger. Each blow dealt with Varan’s Ruin drains essence from its
targets, half of which go directly to the wielder, half of which are devoured by Varan. A killing
blow from Varan’s Ruin absorbs the victim’s soul into the blade, where it is quickly consumed
by Varan. Ghosts who merely touch the sword must also resist Varan’s hunger, lest they are
drawn in as well. The approach of any beings, living or dead, elicits yearning moans and
tormented wails from the blade."
171,400,Siren in Avern,Abyssals Exalted,Treasure,"The Lover carries a soulsteel blade called the Siren in Avern. Not even a daiklave, but a thin,
translucent rapier, it is only superficially a combat weapon. Successful strikes do not wound
a target's body, but instead strike at the victim’s willpower. Furthermore, anytime the wielder
parries an attack with the Siren in Avern, their attacker must break off the fight and cannot
initiate any further attacks against the wielder for some time. This compulsion ends
automatically if the wielder of the blade attacks their bound foe again, but otherwise can only
resisted through a great exertion of willpower. Worse yet, it can only be avoided by being
utterly heartless, while the most empathic and all-loving of foes even risk falling instantly in
love with the wielder of the Siren for a year and a day."
172,400,Arm of Shades Below,Abyssals Exalted,Treasure,"The Walker in Darkness’ principal weapon is a grand grimcleaver called Arm of Shades
Below. No mortal can lift this mighty soulsteel greataxe. Those who try are sapped of their
strength for some time, rendered as helpless as a small child. Anyone struck with its blade is
also stricken with a rotting pox that slowly putrefies their bodies. One week after infection, no
weapons can be wielded. If a victim finds no cure after one month, they die and become a
walking corpse completely under the control of Walker in Darkness, or under your control if
you purchase the grimcleaver here. The disease carried by the blade cannot be treated
without magic, and even then it is a difficult thing to cure before the black destiny of the
Deathlords will have completely poisoned the victim, tainting even their very name."
173,500,Great Nirvana Sword – Zero ,Records of Ragnarok Gauntlet (Humans),Treasure,My... what a beautiful weapon. Its sheer presence makes me want to cry with joy. This is a Weapon born from a Volund between Zerofuku and Buddha. The ultimate divine weapon which none but those who have attained the great Nirvana in the Pure Lands can create. This weapon takes the form of a seven-branched sword with bladed protrusions which are each associated with one of the seven lucky gods. Usually... a Volund is powered by Misery. This one though? It is powered by Compassion... and powerful enough a God who gave the Buddha a good fight can be laid low with one slash.
174,600,Life Cloak,UQ Holder,Treasure,"A twisting dark black cloth that holds far more power than might first appear. A replica of the cloth that Ialdabaoth wears, it is both a powerful weapon and an incredible armor at once. Once you’ve worn it, you are able to mentally command the cloth to move as if it were part of your body, even when you are separated. The cloth can shrink or expand to fit you at any size and stretch several times further than its current size too. When commanded to attack, the cloth can whip out with enough strength to slice through miles of rock at a time or pierce through all but the strongest of magical shields, helped along by its powerful anti-magic properties. When an attack is sent at you and is blocked by the shield, which automatically acts to protect you as best it can, few blows will manage to make you shift at all. The cloth can protect against anyone with less power than the Thousand Master, so long as it actually blocks them."
175,600,Presence,Cradle V1,Treasure,"You gain a baby presence of the Abidan, similar to Dross. This one has been bonded to you, body and soul. It will naturally learn more about the world as you explore the cradle, and other jumps, and eventually be capable of detailed battle plans, complex real- time simulations and more as it observes the world. Give this baby a few thousand years, and you might have a real presence that can go toe to toe with any of the Judges."
176,600,A Sage’s Weapon,Cradle V1,Treasure,"You have gained an item once used by a sage. It will always be usable at your level of cultivation, and will always be one level higher than you, no matter what height you reach. It will be compatible with any path you fallow, and you can learn any path that sage practiced by studying it."
177,600,Gold Armor,Saint Seiya : The Original Series,Treasure,"This is the armor of great heroes, those who stand beside the Gods in their
endless battle for the fate of planet Earth. Covering most of the body except for the face, this
armor provides the strongest augmentation to the burning Cosmo of the user, letting them move
at blinding speeds and take much more punishment than any other armor in this world can,
allowing them to shrug off blows from anyone wielding anything short of the Seventh Sense at
their full power. However, this has the highest requirement to be able to use effectively - the
user must have unlocked their Seventh Sense to truly utilize such powerful armor. If not, the
armor will merely weigh them down and their full potential will not be used until that time. While
this armor provides the strongest possible boost to the user’s Cosmo and physical abilities, the
armor doesn’t usually come with special abilities...however, it will tend to supplement and
support your favorite techniques and weapons just as much as your body, shaping to your
needs. It may still have one or several weapons built into the armor as well."
178,600,Jumper Foundation,Saint Seiya : The Original Series,Treasure,"...wait, what? Okay. Well. You’ve somehow
inherited a government-sponsored organization and business that stretches across the globe.
This ‘Foundation’ earns about several million dollars in revenue from various sources, and will
happily cover any expense you happen to need with minimal impact on the economy or the
Foundation’s day-to-day business (within reason - its resources are not bottomless). It will also
provide you intel and information on events happening anywhere in the world, alerting you to
any disasters or dangers to either business or the planet at large."
179,600,Gold Grade Cloth,Saint Seiya Lost Canvas,Treasure,"The best a mortal could normally hope to wield or make. Covering the whole body short of some spots or articulations, they require no less than an awakened mastered 7th sense to operate. Should you have it and such a Cloth both however, you will be clad in an armor unbroken by any mortal since their creation, able to fight at the speed of light and shatter mountains barehanded, reaching heights where, more often than not, matchup, technique and wit is more important than your now ridiculous raw power. Beside the Gods and their Kamuis, few surpass a Gold warrior except another one.
A Cloth is almost always made after something. A creature, a constellation, a star… 
First consequence is that the pieces will be designed so that when the Cloth is not worn, they assemble themselves into “object mode”, a statue-like form at the effigy of its theme. 
Second is that if the source of inspiration had notable associations or properties, it can be translated into minor features. Perhaps it has an affinity or association with fire techniques, a weapon or shield tied to itself, or a favored type of enemies. A Cloth can only have up to 2 of those however, and they may not be overly advantageous given the grade of your Cloth, merely thematic. Cancer’s affinity to Yomotsu (Gold), Libra’s 12 golden weapons (Gold), Andromeda’s chains (Bronze), Centaurus’ fire (Silver) are all examples of what you could reasonably do.

Two paths are possible : 
Choose a cannon constellation/evil star/creature appropriate to your tier. You either create a new original Cloth with the same attunement, gain a copy of the original, or gain the original itself and replace its previous owner, with their respective implied consequences. 
You nonetheless gain the cannon emblematic techniques as starting moveset, as per the Basic Training perk.


Alternatively, you can create your own unique theme for your Cloth, based on an asterix, other star or even an otherworldly inspiration from another jump setting you visited. Its affinities, if any, are left up to you.
You gain an original moveset whose strength is adapted to its tier and whose nature is adapted to its source."
180,600,Gold Warrior,Saint Seiya Omega,Treasure,"This level of armor is only given to the most elite followers within the forces of the
gods they serve. At maximum, there are probably 12 sets of gold level armor in
one faction. As these armors now cover the entire body of the user, this armor
provides one of the strongest augmentations to the burning Cosmo of the user,
enabling them to move at blinding speeds and allowing them to shrug off blows
from anyone wielding anything short of the Seventh Sense at their full power.
However, this has the highest requirement to be able to use effectively - the user
must have unlocked their Seventh Sense to truly utilize such powerful armor."
181,600,Holy Sword,Saint Seiya Omega,Treasure,"Hoo boy, you must truly be one of the most elite warriors of Pallas, as you are
now gifted with one of the four greatest holy swords ever bestowed upon
mortals.as they are infused with the ninth cosmo in them. Please choose one of
the holy swords below:
1. Sword of Great Thunders
This blue sword resembles the Sword of Seven Branches, possessing the
ability to manipulate gravity by either increasing or decreasing it, conjure
thunder, lightning, and storms, create powerful gusts of wind, and even
temporarily paralyze your opponents in time.
2. Sword of the God of Military Arts
This yellow longsword demonstrates remarkable cutting prowess,
effortlessly slicing through gold armor and even the formidable Cape
Sunion. Additionally, it has the ability to cut from a distance. Moreover, it
can emit beams of light capable of absorbing enemy attacks, with these
beams having the capacity to not only cut through but also disintegrate
anything in their path. These attacks boast attack speeds surpassing
natural light and match the cosmos level of the goddess Athena.
3. Sword of Destruction
This massive red Greatsword possesses the power to annihilate golden
armor at the proton level within atoms, making it capable of dismantling
structures at their most fundamental level. Additionally, it grants the
Pallasite wielding it the ""Enhanced Time Destruction"" technique, an
enhanced iteration of ""Time Destruction."" This advanced technique
enables the user to siphon time even from adversaries at the level of
Golden Saints. However, those possessing the seventh sense can only
maintain their consciousness in the face of this formidable ability.
4. Sword of Theogenesis
This verdant sword demonstrates the ability to immobilize individuals with
regular cosmos, including those who have unlocked the Seventh Sense. It
possesses unparalleled cutting capabilities, able to slice through any
earthly material with ease, including gold armor. Additionally, the sword
repels enemy attacks by emitting a potent cosmos, akin to the defensive
maneuvers employed by deities like Poseidon and Abel."
