,CP Cost,Name,Jumpchain,Chapter,Description
85,400,Devoid of Ego: Clothing of Convictions,Avesta of Black and White,Source ,"Normally, the thought of renouncing a Commandment, or taking a small Commandment, is not something that any individual would even consider. That is because the Vow taken in a Commandment is a declaration from the individual to the World, an expression of their deepest convictions and thoughts engraved on the Avesta. As such, renouncing a Commandment or taking them lightly would be as renouncing one’s core ideals or just taking these strong beliefs lightly.

It is a thought that normally only the hollow Man-Eating Demons would be able to practice. While you don’t require to be as devoid of regular emotions as they are, you are able to take their same approach to Commandments, and as such you are able to take Hollow Clothing Commandments. That is, you can take small-scale and temporary Commandments in exchange for lesser effects.

These include vows such as renouncing your sight for a few moments in order to gain a short- scale future sight or vowing not to move for the next three minutes in order to gain teleportation for a minute. These Commandments will never be able to reach the potency of a punishing Commandment that completely directs the life of a person, but they grant a great variety to someone’s arsenal for just small inconveniences. 

In future worlds, whenever you can gain a power based on your convictions and ideals, you will also be able to take temporary and lesser powers by ‘dressing’ yourself under limited and hollow ideals."
86,400,Commandment: Vow(Greater),Avesta of Black and White,Source ,"The basis of most supernatural abilities in the First Heaven, the Commandment appears as a self-imposed limitation taken before the Avesta. It is a declaration against the world that reflects the warrior’s personality and ideology. By swearing to God to live in a certain way, you receive a boon in exchange.

The nature of this boon varies greatly, since in the end it is up to the Truth to determine such a thing. Normally, a very restrictive bond would result in a greater power. Things such as vowing to always achieve victory, refusing any kind of companionship and living in solitude, or always fighting any being that establishes mutual recognition with one’s full strength. But there are other factors that may influence this result, such as the person’s own disposition and ideals. For example, a gentle being who took a vow of solitude would see a greater boon than those who are loners by nature. But also, those with great wills will see their Commandments also bear great results if it matches their nature, such as someone with a massive thirst for battle limiting themselves to not take any action that isn’t related to killing after establishing mutual recognition when another. And lastly, there is the own opinion of the Truth herself, who may grant better boons if she simply sees fit to do so, whether as part of her own plans or simply due to her own amusement or personal opinions of the person in fact.

The vow you take is very important, because breaking it will incur a divine punishment. When this break is unintentional, this may result in your death via divine punishment, enforced by the Law of the Truth. But when this breakthrough of your Commandment results from a willing act, an event known as Forced Falling Down occurs, in which the breaker is forced to switch sides, resulting in a change of personality and power, almost always for the worse.

While this indeed a dire thing, it is not as if most Commandments don’t have loopholes around their limitations. For example, Quinn’s Commandment makes her follow the orders of others to be able to act, and she cannot stop following other people’s orders. But the orders she receives are ranked in importance, so she can disregard someone’s orders as long as it is to fulfill a higher duty. Samrukh was also able to replace her lost limbs with prosthetics without violating her ‘do not heal yourself’ commandment.

There is also the possibility for those who have outgrown the Law of this universe itself to rebel against the punishment and outright ignore it, or even use brute force to warp reality in a way that allows for breakthrough of one’s commandment without incurring in divine punishment, such as the usage of the Power of Ego to maintain multiple contradictory commandments as some Daeva do. Albeit, this last effect is something that even the most powerful Daeva struggle with, resulting at best in just pushing the line of what’s acceptable before a willing breakthrough rather than outright denying the punishment. Only those who are stronger than God or have the capability to replace her can actively ignore the punishment. Albeit, doing so means rebelling against the Truth and may incur in her wrath, being stricken via other means than a forceful Fall when that it is not possible.

It is possible to take Commandments of limited duration, or which are active just until a condition is fulfilled. But this topic is purely academic stuff for almost everyone in the cosmos, usually no one would do this, nor could, for that matter. Commandments are strong beliefs and iron-clad held convictions, pridefully sworn as a particular way to face the world. It is impossible to replace them on a whim, as one would their clothing, unless one’s mentality and personality was hollow enough that they may not even be called human to begin with.

Since everyone is required to take a commandment as part of reading deep enough into the Avesta, you too have gained yours. The exact wording of the Commandment is up to you, as well as its restrictions. Here you have two options: You may take whatever you have gained via this jump, with the exceptions of the ‘Star Spirit’ and ‘Will of the King’ purchases, and have it be a result of your boon, at no cost at all. It is not such a strange occurrence, even if it is the result of a single Commandment. Individuals Nahid or Vararam have proven that a single Commandment can result in a large amount of powers and boons. But if you like to, you may have actually taken multiple Commandments in the way that some powerful Daeva, or the heretic Yazata Magsarion, have done.

The other option is to pay 200 CP and receive a Commandment similar to that gained by Quinn, Spenta Mainyu or Zaurid’s original Commandment. Basically, you get a boost in power by following a certain limitation but gain no real special powers from that. For 400 CP instead, you may decide to instead create Commandments with more exotic results, like those of Munsarrat’s second Commandment, Mashyana or Ferdows, but you may not take anything that it’s already a perk in this jump, as those are the result of very special circumstances, nor an effect that it’s stronger than the 600 CP perks. You can see examples of Commandments in the Notes section.

Again, you may decide to purchase multiple Commandments here.

Other abilities and items may interact with Commandments, further increasing their power if the compatibility is right. This is especially true with abilities related to your own will, like the Power of Ego that the Daeva wield.

Once this jump ends, you may decide to stop being bound by your Commandment(s) in exchange for losing any potential boon that they may grant at will, no longer bound by the Avesta. You may decide to activate them again at the start of the next jump. This only applies to any abilities not derived from the perks that you purchase below. Breaking your Commandment won’t deprive you of your abilities, but will incur in divine punishment during your time here.

May be Purchased Multiple Times"
87,400,Elite Captain,Bleach,Source,"The elite of each faction, albeit not the absolute peak of power. With this option, you’ll no doubt be
considered quite famous, as either a brilliant young prodigy or a true veteran of nearly a millennia of
action. Most core skills, to combat and racial techniques, are at the level of an expert user. In terms
of Reiryoku, you’d have about twice as much as the average Captain and you’d be considered to
have some level of mastery of your racial release state or unique power. Examples of this level are sparing but eye-catching. Byakuya Kuchiki of the Shinigami is an excellent
showcase of the sort of overall level of skill and superb power available. A mighty warrior, skillful
magician, intelligent leader and fine man. But clearly lesser than the true Shinigami veterans, such as
Shunsui Kyoraku or Unohana Retsu. Among Hollows, the higher level Espada such as Starrk or
Harribel are a clear example, likely making you a Vasto Lord yourself. To the Quincy, powerful Stern
Ritter like Bambietta Basterbine or Mask de Masculine are your best choices. Make no mistake, you’re not the strongest with this or even on par with the second and third
strongest tiers. The Royal Guard, the Quincy Schutzstaffel, thousand year old Shinigami Captains and
more are all beyond you in power and skill, to say little of their leaders. But it makes an excellent
starting point, and with enough training, who knows?"
88,400,Custom Technique(400),Jujutsu Kaisen,Source,"If none of the above options appeal to you, you can always make your own technique. Use the existing techniques listed above as guidelines for determining its price and the power of its effects. A situational cursed technique or one with a lot of limitations would likely only be 200 CP, for example, while one with overwhelming power and versatility would be 800 CP.

May be Purchased Multiple Times"
89,400,Strange Energy,Jujutsu Kaisen,Source,"For most sorcerers, cursed energy on its own isn’t anything particularly special – it’s just the thing they use to enhance their physical abilities and fuel their cursed techniques. A very rare few, however, are born with energy that possesses unusual traits, unique to the individual. While not inherently more powerful, these properties are difficult for normal sorcerers to deal with, making it a potentially significant advantage in combat depending on how it is used.

Now, your energy, too, has something rather unusual about it, a trait that sets it apart from the norm. This can be almost anything: perhaps your energy has an edge to it, allowing it to cut even when using bludgeoning attacks and being significantly more painful to get hit by than normal. Or maybe it has the properties of electricity, allowing you to shock your opponents with your blows, or perhaps even creating arcs of lightning with enough practice and control. While this doesn’t make your cursed energy directly stronger, it’s worth noting that reinforcing one’s body with cursed energy, the usual means of protecting against cursed energy-based attacks, is far less effective against defending against these traits than it is normal energy. Furthermore, you also gain a high level of resistance to whatever your trait may be: the aforementioned cursed energy with electrical properties would allow its user to shrug off lightning bolts without much issue, for example."
90,400,Heracles,The God of High School Jump,Source,"The greatest hero of Greece, Heracles himself. In raw power it can be said to be one of the greatest Charyeok in the world and it grants this in the form of incredible physical might to its user. Even an ordinary boy would become able to lift hundreds of tonnes with a single hand or survive being kicked through multiple buildings with nary a scratch on their body, along with the endurance to fight for hours at a time. As your experience and bond grows, you will be able to pull out more and more of the legendary strength of Heracles."
91,400,Aurora Kei ,Chrome Shelled Regios,Source,"Your Kei Vein is evolved due to exposure to an Aurora Field and is now always generating Kei. Your Kei can be produced and used no matter the environment you are in, even in ones that normally prevent its usage. This also permanently prevents the loss, theft, suppression, or removal of any of your skills, perks, powers, etc that you have. 

"
92,400,A New Energy,Dragon Ball,Source,"You have figured out how to mimic this process and fuse all
forms of energy you possess. This Omni-Energy or whatever you wish to call it will
continuously grow stronger as you fuse more sources into it. Lastly, you may use this
energy to power any sort of system or ability you possess, ensuring that you always
have a pool of power to draw upon."
93,400,Born Again,A Will Eternal,Source,"Someone has been messing with the river of time and river of souls. If people were to
inspect it in detail they would notice that your soul has some odd signs of wear and tear. It
appears aged, more so than it really should be. This is not the first time this soul has seen

this world. Upon entering this realm, something has triggered in your soul, akin to a re-
awakening. This hasn’t had any direct effect on your body, nor your cultivation. This is a

change of your mind. You have the soul of an ancient cultivator that has once again been
born into this world. As such, techniques will be learnt quicker, built upon previous
knowledge from a past life that you will not even be able to remember. You will almost
certainly be labelled a once in a millennia genius for your comprehension speed."
94,400,Abundant Essence,Generic Exalted,Source,"You've got Essence. Lots of it. Way more than you should in fact,
about five times more. This counts both towards your personal essence pool (the stuff you can
use without glowing) and your peripheral essence pool (the stuff that does make you glow when
you use it). You also regenerate your pools of essence at roughly five times the normal rate,
allowing you to make use of this expanded pool of energy without needing to worry about
lengthy recovery times. If others learn of the sheer amount of essence at your command you will
likely be viewed as an extreme oddity at best, and might be targeted by those that suspect you
are something other than you seem"
95,400,Unconquered,Solars Exalted,Source,"The ultimate truth of the Sun is that it will always rise again in the morning,
and set again in night, then rise again. It is the eternal Daystar, the flame that brings light to all
of Creation and banishes the darkness. The Solar Exalted embody this, being able to take any
skill and wield it with the light of perfection. Your Exaltation burns bright with this truth, and you
now possess a shard of the absolute light belonging to its progenitor that allows it to manifest -
your spiritual energies, Essence included, will quickly grow and replenish at a quickened rate,
letting you keep up even as other Exalts would have exhausted their resources. Just as well,
your light banishes all attempts to erase or deny your existence and that of the area around you
- the only things that will alter your body or being, or shape your immediate environment is what
you permit, though you and what is around you may still be wounded by force or destruction."
96,500,Psycho Power,Street Fighter,Source,"Psycho Power, an energy as enigmatic as it is evil. It is said to be similar in
nature to Soul Power, only psychotic, negative, and corrupt. The malicious power feeds on the
negative emotions of others, such as fear and hatred, to grow stronger.
 Upon purchase, you gain the ability to wield Psycho Power and considerable skill in its use. While
able to empower physical blows and manifest as purple and black energy blasts, this also allows you
to float, teleport and control the minds of the meek by brainwashing them over time with repeated
exposure to your corrupt energy.
 You may also temporarily, compared to the permanent form displayed by Bison, expel altruistic
emotion such as remorse, compassion or humanity from your soul to commit unspeakable evil
before returning to normal. As previously mentioned, Psycho Power grows more powerful just by
immersing yourself in an environment of negativity, allowing you to attain considerable strength in
little time.
 While theoretically possible with other forms of energy in this world, Psycho Power has shown the
most potential for artificial augmentation. Feats such as increasing the range one may draw upon
negativity for more power or remotely commanding and empowering those put under your control
using various technology being notable."
97,500,Appetite Demons,Toriko,Source,"Beings born from the feral appetites of powerful individuals and are given form by highly
developed Gourmet Cells. When Gourmet Cells have matured to a certain point, Appetite
Demons can be projected by their hosts in the form of grotesque monsters as a form of
intimidation, however the more the cells grow and develop, the stronger these manifestations
become, to the point where they can end up gaining a will of their own, becoming beings that
can exist as separate sentient entities within their hosts and even outside of them for a certain
amount of time. Not much is known about the extent of their powers however it has been
implied that they play a major role in mastering the use of Gourmet Cells.
When first manifesting, Appetite Demons appear to be nothing more than an aura of energy
projected by the user's cells that simply appear to be extensions of themselves, but as the user
advances their cells their Appetite Demons reveal that they are actually sentient and intelligent,
and when the host's cells grow strong enough the demons can mentally converse with their host
in their language and even have control over the power of their host's cells. According to one
demon, they are not just the manifestation of one's Gourmet Cells, but are in fact the
embodiment of their hosts' ""appetites"" and are born from their hosts' desire for delicious food.
Because of this, Appetite Demons have a strong gluttonous desire for delicious food, something
they can crave so intensely that they may even go wild and posses their hosts when in the
presence of something truly delicious.
Appetite Demons can make deals and arrangements with their hosts, asking them for things
such as delicious food in exchange for allowing them to use the full potential of their power. "
98,500,The Power of Light,Saint Seiya Episode G,Source,"The power of light springs forth from the core of your heart and those of the heroes around you, pouring into your body and attacks to assist you against the darkness. You are able to turn the positive emotions of yourself and those near to you into light energy that can be used for immensely powerful attacks on its' own or to greatly empower existing attacks and abilities, infusing it with that light power attribute. Such infused things become far sturdier and more powerful against the forces of darkness, piercing through evil with ease. Even if you were empty of energy, you could still call out more energy so long as your heart is not drained of hope.

"
99,500,Orange Soul Realm,Tales Of Demons and Gods,Source,"The second worst Soul Realm. You
will be considered just a little below average."
100,500,Indigo Soul Realm,Tales Of Demons and Gods,Source,"A color so rare that it is only
depicted in myths. They were once hailed as supreme geniuses
that shaped entire eras. You have a talent much beyond what the
other options could ever hope to offer"
101,600,Power of Nothingness,Street Fighter,Source,"The complete opposite of Satsui no Hadou, the Power of Nothingness
is a complex state of consciousness transcending ordinary perspective, born through spiritual and
mental refinement. It is the power to act, without being attached to emotions or thought, free of
fear, anger, pride or ego.
 It is to draw upon the contents of one's heart intuitively without obstacle and hesitation, and to be
aware of the world and to know one's place and meaning within its vastness, to flow with all of
creation without the need of worry, desire, and doubt.
 While not granting mastery, purchasing this perk does allow you to attain the Power of
Nothingness. Just like Satsui no Hado it can make one incredibly powerful, and makes the user
resistant to harm from many physical and spiritual attacks as well as a better fighter.
 In stark contrast to its opposition, the Power of Nothingness also has the ability to weaken,
destroy and seal evil powers away. Unlike Satsui no Hado, it is not the power to defeat one's
enemies, but to grow in skill.
 The practitioner must be careful while wielding the Power of Nothingness, for it can only be
mastered by one pure of mind, compassion, mercy and inner peace. As such, while both ""Power of
Nothingness"" and ""Satsui no Hadou"" can be purchased, and potentially acquired through training injump, they can't be active at the same time due to direct conflict between them.
 You'll need to make an active, prolonged effort to switch from one to the other due to how
different the mindsets required are. Purchasing one or the other allows you to more easily do this
however."
102,600,Satsui no Hadou,Street Fighter,Source,"The complete opposite of the Power of Nothingness, Satsui no Hado is a
form of Ki that is rooted in the darker aspects of the natural human instinct (including the desire to
survive, trample, and impose over opposition), and on a metaphysical level, the natural occurrence
and manifestation of loss, decline, and destruction.
 To tap into the Satsui no Hado, a person must be so consumed with the desire for winning and
perfection, be close to being killed, or else possess such intense rage and hatred, that they are
willing to kill. While not granting full control or mastery, purchasing this perk does allow you to draw
upon the power of Satsui no Hado.
 Just like the Power of Nothingness, Satsui no Hado makes its users incredibly powerful, resistant
to many forms of physical and spiritual damage and transforms them into a better fighter. In stark
contrast to the Power of Nothingness, the users of Satsui no Hado also gain the ability to sense, and
potentially influence, the emergence of the Satsui no Hado in others.
 Only people who push themselves to be the best at any cost can take full advantage of it,
however, the untrained mind can be driven into insanity if they are not mentally ready for it. To
become fully immersed in Satsui no Hado and master it is to lose one's humanity and compassion.
 As such, while both ""Power of Nothingness"" and ""Satsui no Hadou"" can be purchased, and
potentially acquired through training in-jump, they can't be active at the same time due to direct
conflict between them."
103,600,Seventh Sense,Saint Seiya : The Original Series,Source,"Cosmo can be honed and trained further, as well as increased through bursts of emotion or
willpower, letting one temporarily push past their normal limits to match a superior foe close to
their own level, if briefly. However, to truly surpass this level that Bronze Knights start within,
you must unlock your Seventh Sense - the sense that ties you to Cosmo in the first place. Some
awaken this through extensive meditation and training, though it can take years to obtain.
Others develop it spontaneously by disabling or even destroying their own five senses, or even
brute force the threshold with emotion - though these are more exceptions than the rule, and
very unlikely for you to develop in a short time. But once you have become aware of the
Seventh Sense, your sensitivity and harnessing of Cosmo increases drastically, allowing you to
do things such as move much faster than the speed of light, harness punches and attacks
strong enough to shatter stars or moons, and attack billions of times within a single heartbeat."
104,600,Miracle,Saint Seiya : The Original Series,Source,"A power that humanity holds, that even the Gods are wary
of, is that of being able to make their dreams a reality through love and honor. A piece of that
power now follows you. When you confront an insurmountable or otherwise unstoppable foe or
obstacle, with no way to win, the winds of karma will swing the odds in your favor - a character
flaw in the enemy’s heart causes them to waver, a weakness is revealed, or they make a glaring
mistake when fighting you. This will create an opportunity, however small, for you to capitalize
on and perhaps seize victory...but such chances, such miracles, will only happen once against
said foe. I hope you use it wisely."
105,600,7th Sense,Saint Seiya Lost Canvas,Source,"Sometimes called ""Miraculosity"", and for good reasons. A sense or an awareness in a more esoteric way (not unlike Buddhist teaching), it is ""true"" cosmoenergy, able to realize ""miracles"", acts unseen in nature. Rare even among Cosmo users, one who attained and mastered it could move to the speed of light, freeze something to absolute zero, or rip space-time open. Your cosmo now equals that of the legendary Gold Saints or the elite of Specters, and it is no exaggeration to say that anyone without his own 7th sense awoken is almost guaranteed to lose against you.
"
106,600,Drop Of Ichor,Saint Seiya Lost Canvas,Source,"The blood of Gods. One that now flows inside you as well… partially at least. Given to you by a God, you survived the pain and adaptation time it took to fully take its power, providing a massive boost to your body and cosmo. The only two others like you have yet to receive such blessing,  and to give you a reference, Radamanthys (after days of continuous and excruciating pain) went from an equal of Gold Saint Scorpio Cardia to obliterate Leo Regulus, the strongest Leo Gold Saint to ever exist so far. "
107,600,Virgo’s Soul,Saint Seiya Lost Canvas,Source,"Your peers may rend space open or freeze acres of land in a blink, but your strength isn’t in show offs or your cosmo’s intensity. Rather, you have an impeccable sense, understanding and control over every spark of it, one so subtle and graceful, your techniques and moves are pieces of art compared to others. While this naturally makes every illusions, mind effects, or likewise subtle uses much more potent, it also makes you very cost-efficient. Affects cosmo, but also any esoteric energy you may possess, the like of magic, chakra, and so on."
108,600,Enlightenment,Saint Seiya Lost Canvas,Source,"Your grasp over cosmo is so great that manipulating that of others, even in their attack, is not that hard for you, a wave of your hand enough to dissipate a hellish torrent of flame thrown at you. You also partly translate your efficiency and control in your physical skills as well, flowing with grace and precision while never wasting a movement. "
109,600,Scorpio’s Flame,Saint Seiya Lost Canvas,Source,"The closer you are to dying, the less you have to lose, so… why hold back ? The longer you clash against the same enemy in one fight and the more you are hurt, the greater your strength will be. A short encounter where you scratch each other will yield a negligible difference, but a fight to the death that lasts for hours already might see your bodys and cosmo’s strength double or triple at times. It does nothing to help you recover though, and keep in mind you still have limits."
110,600,Wisdom from Age,Saint Seiya Lost Canvas,Source,"Saints are known to have longer lifespan, especially the strong ones, but you are breaking records here. You're so old you could very well have been around in the previous Holy War 260 years or so ago, like Hakurei and Sage. It didn’t diminish you at all, as you gained so much in knowledge, experience, wisdom, mastery and respect from your peers, the few old bones you are starting to get barely hinders you. In future jumps you likewise gain a literal lifetime worth of knowledge and experience related to the jump and perk you gained there, either actually lived or as memories retroactively gained that doesn’t affect your age, at your discretion. Show those kids how it’s done."
111,600,7th Sense,Saint Seiya Omega,Source,"Awakening to the ultimate Cosmo, a realm few mortals dare to tread, you
transcend the limitations of the six senses bestowed upon humanity. Beyond
touch, smell, sight, taste, instinct, and hearing lies the seventh sense, a divine
gift that grants perception of the very essence of Cosmo itself.
With this newfound mastery, you ascend to heights previously unimaginable.
Those who attain and master the seventh sense possess the ability to transcend
mortal constraints, moving at the speed of light, freezing objects to absolute zero,
or tearing open the fabric of space-time itself. Your Cosmo now rivals that of the
legendary Gold Saints of Athena."
112,600,Monstrous Menagerie,Saint Seiya Episode G,Source,"You’re not the only thing to come back from the past of this world, not when you enter a fight. You’re able to expend your energy to open portals that bring forth all kinds of monsters from mythology. Greek mythology is the base for the monsters you can draw from but with a bit of practice, doubtless you will be able to bring forth many other kinds of monsters that once may or have existed in this world or another. The monsters summoned will be close to your own power and if you begin to expend your own energy, you may find that they are equal or even stronger than you, though you can only have a few summoned beasts active at a time."
113,600,Preying on Prey,Saint Seiya Episode G,Source,"The philosophy of the strong eating the weak is something you take into every serious battle you enter. You take everything from those you kill or at least enough that most can’t tell the difference. When you kill someone, you are able to take their raw power for your own and also include the memories and skills along with that. While you do not get individual special abilities or traits of a being, you add just about everything else to your being and come out all the stronger for it. A massed battle against you would only see you come out much stronger than before instead of tiring at all."
114,600,"Without Love, You Will Fail",Saint Seiya Episode G,Source,"Your body has had a very special enchantment placed upon it, protecting your physical body from any and all kinds of harm... provided the attacker has no love in their hearts. For those without love inside of them, it is entirely impossible to damage your body and even your soul becomes far more resistant to any damage they seek to do to it, great wounds becoming mere scratches upon it. But those with a loving heart will never even know this protection exists upon you. At least for your sake, it is not enough to just feel a few scraps of love, a person must have genuine love for something or someone inside them to get past your defense."
115,600,Great Destroyer,Saint Seiya Episode G,Source,"It’s almost too much fun to watch a mortal lose all that hope they are so fond of gathering before facing you. The realization on their faces that they never had a chance? It’s worth all the effort it takes to show them. Not that you need much effort. In fact, the more hopeful and filled with determination that your foes are, the more powerful you yourself become. You are an embodiment of the Great Destroyer, born to shatter their hopes and dreams. Against a single man with a flicker of hope, you might not see any boost at all. But against a hundred warriors with hearts set aflame with their eternal wills to never give up? You could take on small armies of people who would normally just give you a hard fight on their own."
116,600,Agent of Nothing ,Feng Shen Ji,Source,"You have come into contact with Nothingness, a power of destruction and corruption, and have forever bonded to this dark side of the Phantom Island. Taking the form of amorphous dark-red liquid, your connection ensures you are capable of summoning and have complete control of waves of Nothingness while being immune to its effects. Your control is precise enough to the point even coating yourself to have a fine layer of Nothingness to act like a suit of power armor that doubles all of your own physical attributes. The waters of Nothingness act like a poison/acid to all it comes into contact with, whether physical matter or spiritual constructs, eventually corroding it away into Nothing, while being nearly impossible to destroy by mundane or supernatural means. This perk acts as a Capstone Booster. 
"
117,600,Medical Surgeon,Reincarnator,Source,"By some miracle or coincidence you found an memory
crystal left by Karmen an sage king and genius researcher, it gave you the medical
expertise needed to perform the <Body Enhancement Surgery> and <Mana Pool
Surgery> without the need for the crucial materials normally required to perform the
surgery, even using crude or substandard equipment you can successfully perform it
to other humans and races that you want to perform it for."
118,600,The Forces of the Heart,Desolate Era : The Three Realms,Source,"Heartforce, the third path of Cultivation, separate from both
Fiendgod Body Refining and Ki Refining. Heartforce is a formless and unmeasurable form of
energy that is incredibly hard to train, but when trained to a high level could allow for one to easily
dominate the minds and souls of Celestial Immortals and Empyrean Gods when one is on the same
level as them, and continue to do this on higher levels. Other feats include things such as sending
arrows imbued with your Heartforce that completely devour a person’s Truesoul and are blessed
with such speed that they can't even be dodged by anyone in the same level as you . Heartforce
also allows for higher control of the practitioner’s energy and increased power in all of their
strikes, as long as they can afford the admittedly high energy requirements. This jade slip details
the six known levels of Heartforce, and contains instructions on how to reach them, though
actually getting there requires a certain level of skill and talent. This Jade Slip would allow one
with none of both to reach the third level at most."
119,600,The Final Getsuga,Bleach,Source,"The true power of a Zanpakuto comes not from immense Reiryoku or total mastery of technique. It
comes from the heart. The understanding you develop with this piece of yourself, the bonds you
forge and the loyalty between two comrades. There is where true power can be found. Forming such
bonds with spirits or intelligent sources of power within your being allows you to increasingly
improve the power of your bond. The closer you grow with your Zanpakuto, the more powerful their
abilities will grow, the easier they are to use and the less costly their release is to maintain. Truly
deep bonds can even reveal entirely new powers. The two of you coming together as one to discover
new sides of yourselves and in doing so, uncovering similarly new abilities. Obtaining a deep level of intimacy, an intense bond and acceptance of each other, would make you far superior to an otherwise equal opponent that lacked this camaraderie with their blade. Once a true and full bond is created, you will have the opportunity to truly become one. Known as a
Final Technique, undergoing this process will destroy the gap between the two of you and create a
new being. Your dear ally does not die from this even if you can no longer perceive them as separate,
instead rejoining you to become an integral part of who you are. The final release gained from this, for a Zanpakuto’s Final Technique, would be similar to a greatly enhanced version of their Bankai state. Unlike the few Zanpakuto who can perform similar techniques as a desperation measure, the
complete affinity you and your sword forged will allow you to retain this state and your spiritual
powers. The state itself is not permanent, acting similar to your previous releases, but it can be
entered with a moments notice. It may even leave some changes on your body outside of it, a sign of
the part of you that has rejoined the whole. This above process is not limited to pieces of your own soul. Any being that has a connection with
you and exists within your being is open to it. It requires a genuine and sincere bond from each side, failing if either side knowingly falsifies it in some way. But even a Hollow or a Demon could become one with their host. The changes you experience from this combination are likely to be much more
significant if used with a being that was not originally part of your own soul, as a fair warning. "
120,600,Exposure Therapy,Bleach,Source,"A normal human, fated to never give a meaningful contribution to this battle between life and death, right? It’d sure suck to be friends with the guy who saves the world, if he forgets about you in the
process. But if you can stick around long enough, this might help you stay relevant. Exposure to
power will very slowly cause related powers to develop in you too. The constant presence of a
uncontrolled source of spiritual power will quickly awaken your own spiritual awareness and very
slowly unlock spirit powers of your own. This might mean gaining enhanced physical abilities and the
power to create fire or even lucking into a more unique ability, if you had secret potential of your
own. Achingly slow compared to naturally gained powers, you can still slowly develop in power and ability
from exposure, then start training what you’ve gained intentionally. This isn’t limited to just
supernatural power sources but long term exposure to intense sources of mundane power can be
quite hazardous. You might develop something useful from sitting around a nuclear power plant all
day but are the health problems really worth it?"
121,600,Vessel,Jujutsu Kaisen,Source,"Many centuries ago, some of the most powerful sorcerers in the world decided to cheat death. They became cursed objects, nigh-indestructible remnants of their former bodies imbued with their cursed energy, designed to last throughout the ages. Then, no matter how much time passes, if someone decides to ingest the cursed object, the cursed energy within will overwhelm the consumer, the host’s body being completely being taken over, and the sorcerer of old incarnating anew. Except, sometimes a host has a strong enough will to suppress their would-be possessor, gaining great power in the process.

Now, like Yuji Itadori or Hana Kurusu, you are another such case, having consumed a cursed object and, against the odds, subjugated the cursed energy within. Strangely enough, though, the sorcerer the cursed object belonged to doesn’t seem too bothered by this turn of events. Unlike others, they have now have no desire to take control of your body for themselves, and are content to live in symbiosis with you.

The personality, history, and other such details of this incarnated sorcerer are free for you to determine as you see fit. They’re little more than a passenger within your body, and as such are unable to use any of the abilities they had in life. At most, they can use their power to harmlessly manifest a mouth on your body, which they can use to verbally communicate with you and others. They can also draw your mind into their innate domain, an ‘inner world’ of their mind and soul of sorts, to talk with you face-to-face, though naturally this won’t be done without your consent.

There are a number of benefits to having an ancient sorcerer sharing your body. The first is that their levels of cursed energy have now been added to yours – which, given that their amount of cursed energy exceeds the vast majority of modern sorcerers, is nothing to sneeze at. The second is that their presence offers a measure of protection to your mind and soul. Anyone trying to control, manipulate, or otherwise affect them against your will will face far greater resistance than usual as your symbiotic partner does their best to defend you, making it so even an exceptionally powerful special grade curse would struggle to do much of anything to you.

Eventually, it may even be possible for you to learn how to use the innate cursed technique of the incarnated sorcerer within you. Such a thing will not be easy achieved, however, and will require not just a very strong rapport, but a great amount of training and experimentation before it even begins to be possible, and being able to use it proficiently will be further off still. You may purchase a technique from the Cursed Technique section at a discount, to represent their cursed technique. Otherwise, it will either be impossible for you to use their cursed technique, or they never possessed one to begin with."
122,600,Custom Technique(600),Jujutsu Kaisen,Source,"If none of the above options appeal to you, you can always make your own technique. Use the existing techniques listed above as guidelines for determining its price and the power of its effects. A situational cursed technique or one with a lot of limitations would likely only be 200 CP, for example, while one with overwhelming power and versatility would be 800 CP.

May be Purchased Multiple Times"
123,600,Lone Ranger ,Jujutsu Kaisen,Source,"Kokichi Muta, better known as Mechamaru, was born with a Heavenly Restriction: a condition where a sorcerer is born with a significant disadvantage compared to their peers, in exchange for great boons elsewhere. While some individuals’ Heavenly Restrictions grant them great physical abilities in exchange for abnormally low levels of cursed energy, his was quite the opposite. Instead of a powerful body, he was born with several missing limbs, and lived in constant pain. In exchange, he gained something no other sorcerer could possess: the ability to use his cursed technique over incredible ranges.

Somehow, though, you have achieved the same feat without having to sacrifice your physical condition in return. While they may not be any more powerful than before, the range of all of your techniques and supernatural abilities have been vastly increased. A technique that could only be used out to a maximum of a few hundred metres before, for instance, would now have a range that would allow you to use it anywhere in Japan with no loss in efficiency. Muta used this to great effect with his Puppet Manipulation technique, allowing him to puppeteer his cursed corpses as if he were right next to them while he remained in a bunker on the other side of the country.

Of course, there is something of a restriction to this, that being the limits of your own perception. While your range may extend for hundreds of miles in theory, if you can’t see something that far away it’s not exactly going to be easy to use your techniques on them. With some creativity, or perhaps a technique that comes with the ability to perceive things at a distance beyond what your own eyes can see, though, this shouldn’t be too much of an issue."
