,CP Cost,Name,Jumpchain,Chapter,Description
153,500,Combat Stylist - Boosted,UQ Holder,Martial Art,"You’ve taken the art of the blade, or whatever other weapon you chose, to the very limit of what is possible and some might say even beyond that. Of the four power options available here, this one is the most limited in breadth, and for that you gain significantly more power. When using your chosen weapons or style of combat, you become one of the stronger beings in this world. The destruction of cities or even entire islands is within reach of your power, so long as your weapon can hold up, and you can hold back even the Thousand Master for a few minutes. You wouldn’t win against that monstrous fighter, but the act of surviving against his full power for that long? You can count on two hands the number of people that can go toe to toe with you now."
154,500,Ninja Training - Boosted,UQ Holder,Martial Art,"It’s a shame that your village is no longer around to see how far you’ve come since your days as a young ninja in training. They might not be able to believe their eyes if they saw you. If they could even see you! A master Ninja like yourself has unmatched abilities of stealth, to the point that you can disappear into nothingness or shadow at any time, command the shadows and elements to attack with you, and even summon a small army of clones of yourself to fight alongside you. You’re a master at combat and at using all your varying ninja tools, likely having made and popularized a fair few ninja tools in your own adventures too. In terms of power, you won’t be busting up whole cities at once, but you do have a much broader skillset than any mage or monk. You’re skilled in chi, stealth, combat, espionage, and a huge range of skills needed to make convincing disguises as varying professions. Hell, you don’t even need to be a Ninja for anything but fun with all the skills and knowledge you have; you could just start a business of some kind and see the cash roll in."
155,500,Sword Spirit,One Punch Man,Martial Art,"Your mastery of the sword has reached a supernatural level. You can now project slashes from your blade over long distances, cutting through enemies even if they are far from your reach. This ability allows you to strike at foes that are out of range, as the sheer spirit of your swordsmanship extends beyond the physical limits of your blade. You can cut through multiple enemies, obstacles, or even manipulate the trajectory of your slashes mid-air. "
156,500,Senjutsu Apprentice,Street Fighter,Martial Art,"Senjutsu, the Sage Arts, is the name of a Chinese martial art of mythical
and legendary proportions. It is said to have been used by the immortal mountain hermits of Taoist
myth, and is centred on the exercise and mastery of one's Ki.
 Training and studying is extremely rigorous, demanding and time consuming. So much so that only
those who are utmost willing to learn its secrets in the years needed to master it can even take their
first steps in its ways.
 Upon purchase, you become a beginner in the esoteric art of Senjutsu. This makes you stronger,
faster and more agile than any normal human on a passive level. Your martial arts prowess is
incredible, your Ki becomes far more potent as well as automatically unlocked and your body and
health are extremely resilient. After many years of additional study and training in this secretive art, you may yet become a
Sennin. Doing so would grant a host of near mythical abilities, such as manifesting your by then
extremely potent Ki into a corporeal form and emulate telekinesis, survive in barren and
inhospitable environments that would kill normal humans and what is effectively immortality that
allows you to put a stop the process of aging and stay in peak physical condition well over the time
others would have crumbled to dust."
157,500,Knocking Mastery,Toriko,Martial Art,"Decades of Knocking experience are yours to draw on. You now have an in-depth knowledge on Knocking of all the most common creatures and some rare creatures. You can now even use knocking on living organisms with bizarre nervous systems like arthropods.
True Masters of Knocking have even turned it into a form of martial arts and some can even Knock using only sheer intimidation. It's said that the most powerful forms of Knocking even work on the inanimate like natural disasters, attacks and something like Time itself.
"
158,500,Muscle Motion Mastery,Toriko,Martial Art,"That ability centers around manipulation of muscle movement rather than flow of time. Allows users to stop, revert, or accelerate movements in a certain area, allowing him to cancel an unfavorable turn of events and instantly modify user tactics to gain the upper hand. Whoever is subject to the technique is fully aware of what is going on, if they could perceive it, even though they cannot counter it."
159,500,Nanto Roku Seiken,Fist Of The North Star,Martial Art,"You somehow possess the
knowledge and skill of a successor to one of the six strongest Nanto Masters. There are only five true
fighting arts among these individuals but these arts are almost unrivaled in their power. You could be a
practitioner of Nanto Haurou Ken the kicking based style that also lets one destroy the enemy with
open hand attacks, Kento Houou Ken the free-form style with only one stance that focuses on
incredible speed and power, Nanto Koukaku Ken the style which uses vertical long range ki attacks,
Nanto Koshuu Ken the style that uses rapid hands strikes to stab the enemy along with flying kicks, or
Nanto Suichou Ken the graceful style that has destructive power without equal and lets the user
slaughter enemies with devastating slicing techniques."
160,500,Hokuto Ujouken,Fist Of The North Star,Martial Art,"You have followed in Toki's footsteps and begun turning the lethal style
of Hokuto Shinken into a means of healing. You can not only use your knowledge of the 708 vital
points to heal people better, but you have a knowledge of modern medicine that matches any
professional doctor from before the world ended. Lastly your fighting style exemplifies your desire to
do no harm as you are supremely skilled in dodging, countering, and turning an opponent's power
against them, you win contests of strength no matter the medium by forcing your opponent to defeat
them self this is not effortless though and it can be exhausting to redirect forces too far above your own
power."
161,600,The Sanctioned Action,Kill 6 Billions Demons,Martial Art,"...is to cut. There is only one, maybe two people in the entire Multiverse that have the skill to cut. And it is much more than just cutting something with a sword. To Cut means division by the blade of Want, that parer of potentials that excises infinities. And by cutting, you cut not only the physical, but the universe itself. At the point where you start at, it is “merely” the ability to cut through anything not completely invincible. But by studying and growing the act of cutting, you will grow in Strength. At the end of the road for this, you will be able to cut anything, no matter how strong or durable or esoteric or abstract it is. Not only that, but you can cut people without so much as drawing your sword, and cut things just by touching them. You can also project a “laser” from the tip of your sword, and it cuts as well as you can."
162,600,Ki Rata,Kill 6 Billions Demons,Martial Art,"An internal/external discipline, widely respected as the most dangerous Fist Art in the multiverse. Its core technique is a breathing method that allows internal force to be cultivated extremely rapidly and focused on a point smaller than a pin-prick, giving blows absolutely phenomenal power. Blows using this technique are named by the number of points they contain – one point blows are strong enough to crack stone with a touch. Two point blows can decapitate a man with the air pressure created by flicking a finger. Legends about of old masters of Ki Rata using ten point blows to level cities.

Ki Rata, once a feared secret held by the Monks of the Silent Voice, is now fully at your command. As you move through combat, time seems to slow, your enemies barely able to comprehend your movements before they fall to your power. 

Mastery of this Art grants access to the forbidden technique known as the Forbidden Temple Art: Slayer of Immortals. This ultimate form unlocks every energy channel within the body, causing the practitioner’s Atum to erupt in a wild, consuming blaze, multiplying their power ten-thousandfold—though at immense personal cost. In this state, the user becomes a living conduit of divine force, their body burning from within as they wield strength great enough to challenge even the gods. Legend holds that the creation of this technique was was driven by fear of divine return—a way for mortals to stand against the heavens."
163,600,Monster Calamity God Slayer Fist,One Punch Man,Martial Art,"The Monster Calamity God Slayer Fist is the ultimate culmination of martial prowess, developed by Garou in his monsterized state. This martial art is a synthesis of every fighting style you’ve ever encountered, honed into a flawless technique without weak points. It maximizes both power and speed, allowing you to overwhelm your enemies with an endless barrage of strikes, each hit carrying destructive force capable of shattering even the most formidable opponents.

Your strikes not only harness immense physical power but are also imbued with a malevolent, monstrous energy, turning each blow into a calamity. This technique allows you to predict, counter, and dismantle any fighting style, thanks to your heightened observational abilities and mastery of absorbed techniques. You can fight multiple opponents at once, effortlessly deflecting their attacks and retaliating with bone-crushing force.

In its perfected form, this style can slice through massive beings and structures with a single strike, as demonstrated by Garou’s ability to cleave a titanic enemy in half from space to Earth. The Monster Calamity God Slayer Fist embodies the peak of martial arts evolution, turning you into an unstoppable force capable of bringing even ""gods"" to their knees."
164,600,One with the Blade,One Punch Man,Martial Art,"You have reached the ultimate level of swordsmanship, becoming one with your blade. At this level, your sword is an extension of your being, and with each strike, you achieve perfect harmony between mind, body, and weapon. Your attacks transcend the physical realm, becoming almost ethereal. With one slash, you can cut through not only physical matter but also energy, dimensions, and even concepts like time and space. Nothing is beyond your reach—no opponent is too strong, no defense is too impenetrable. You have achieved absolute mastery, and those who face you are already defeated."
165,600,Dark Techniques,Toriko,Martial Art,"Kitchen techniques prohibited by the IGO in fear of upsetting the circulation of food, even though they have been mostly used to revitalize humans and beasts for healing purposes.
In order to use these techniques, a Revitalizing Kitchen Knife is required and a near superhuman ability to pass the knife in the gaps between cells without damaging them.
One could with them eat ingredients almost indefinitely thanks to regenerating properties of Revitalizing Kitchen Knife.
Techniques included here are one allowing the user to revitalize ally from distance, changing the personality of target by leaving special bacteria in the brain and a special one that allows the user to cook regardless of their state.
"
166,600,Musou Tensei,Fist Of The North Star,Martial Art,"The ultimate technique of Hokuto Shinken is yours. By embracing the true
nature of sorrow you have awakened to a near invincible state of mind that renders you impervious to
physical attacks and allows you to commune with the souls of those that were close to you but have
passed on to utilize their knowledge and techniques."
167,600,Houyi’s Archery,Desolate Era : The Three Realms,Martial Art,"This is a Jade Slip detailing the mythical art of Houyi’s Archery, the
Archery art created by the undisputed number one expert of Archery in the Three Realms, a man

called the Divine Archer whose mythical legend of shooting down nine suns is a true and verified
feat, if slightly different from the legend. With this art you could consistently fight on even terms
with those in a higher realm than you. This however doesn’t just detail the art of Houyi’s Archery
found across the Three Realms, but instead includes an updated portion from the insights Houyi
himself gained after his short disappearance from the Three Realms. When one manages to reach
the same level of Heartforce he had, the fifth stage, one may even be capable of shooting arrows
that as an Empyrean God could turn the head of an Elder God and demolish a True God, and as a
True God could even devour the Truesoul of someone on the level of an Elder God, though this
would be just a normal Elder God."
168,600,Wild Style,Demon Slayer,Martial Art,"You're more than just a warrior - you're a copycat, a mimic, a combat
improvisationalist. Not only can you think on your feet in a fight, but your style can accommodate basically
any cool technique (or supernatural power, if you could do it with the proper training) you come across. This
isn't quite instantaneous; you have to see someone else do it, for one, and you have to try it out, for
another, but so long as you're capable of it, you can copy it."
169,600,Sword Goddess,Bleach,Martial Art,"It’s easy to think that every Kenpachi is a violent brute. They all favour sheer power and strength, even those that have some technique or intelligence in battle prefer to channel it into using their natural power. But it didn’t start that way. The very first of this line relied not on furious power but on graceful skill. Graceful, terrifying, murderous skill. The countless styles of swordsmanship that Unohana Yachiru mastered in pursuit of the perfection of dealing death were passed down to you, maybe from the woman herself, rendering you her equal in Zanjutsu at least. The myriad styles have endless applications and intended uses, from barbaric greatswords to precise rapiers. Styles to allow the effortless counter-attacks to almost any blow, turning the enemy’s strength against them, or to cut away at the spiritual components of the enemy. Your skill is hardly limited to just what a mortal human would see as physically possible and the techniques you’re aware of make you capable of easily laying low those more powerful than yourself. Unohana, even centuries after she put down her blade, still easily killed the mighty Zaraki many times over despite his physical advantages. If desired, you can exchange this talent in swordsmanship for similar skill for another armed weapon form. Spears or hammers or axes or some of the wilder tools the Shinigami employ. Unarmed combat is unavailable as a choice but otherwise you’ll attain the same vast breadth and depth of skill with your chosen weapon form."
170,600,Shunko,Bleach,Martial Art,"The pinnacle of Hakuda techniques, combining Kido or Magic with an intense mastery of the martial
arts. The Flash War Cry is a transformation that drives intensely focused Reiryoku into the user’s
limbs and projects it from their back. The most basic effect is an enormous enhancement in speed
and strength, as well as the ability to instantly negate any attack by focusing the Shunko energy in
equal amounts to the targeted point, a costly defence but one able to outright cancel both damaging
attacks and more esoteric magical effects. Each Shunko technique has a unique element associated with it, all with their own advantages. Wind, lightning and fire have all been seen so far. Wind is much easier to keep active for longer periods and enhances agility exceptionally, lightning grants even greater speed and thus attack power, fire
endowed the user with explosive attack power. Other elemental attributes are possible and
whatever your choice, you’ll be able to freely convert your Reiryoku into the element and control it
around you. It enables some devastating techniques and at your level of mastery, opens up a
uniquely powerful benefit fitting to your element. The rotating vortexes of a Wind Shunko might give
indefinitely recycle Reiatsu that allows the Shunko to remain permanently active, while Lightning
might focus into monstrously powerful final blasts of energy instead. Having reached a mastery of Shunko, you’ll find it far easier to combine magic and martial arts in the
future, both as a useful combat style that weaves the two together and in making entirely new
techniques or transformations based on combined principles from the differing styles."
171,600,Kinsmen of Claw,Ragna Crimson,Martial Art,"The Bloodline of Claws is not one necessarily made out of dragons descended from their Monarch, the Severing Dragon Gilzea, but instead they are made out of those she picks as her disciples, be they human or dragon. Considering that the mere presence of Gilzea is enough to paralyze even high dragons with fears, merely joining her Bloodline is quite the feat. And not only did you join and learned her martial arts, but you managed to pass with flying colors, making Gilzea herself recognize you as one of her Kinsmen of Claws. This means that, whatever your race is, you are clearly one of the strongest individuals in this world, with a personal might that approaches that of the Second Seats of the Bloodlines at the very least. And that it is without taking into account any other magics that you may have.

There is a second boon to be gained from this: you have gained one Gilzea’s Claws. Whether you took it from another member in combat or she crafted it for you, this demonic weapon that you can call at your side at any time is one of tremendous power, for it grows alongside you, always making you stronger while you wield it, as well as being a perfect channel for your abilities."
172,600,Legendary Shinobi,Fate/Legends - The land of The Rising Sun,Martial Art,"Already a legend of the shadows, you are a master ninja that will be looked up to for generations to
come, a legend carved out that even modern times will know the stories of. Your mastery of the
ninja arts is complete, resulting in superhuman skill in intelligence gathering, torture, larceny,
infiltration, assassination, ninja jutsu, ninja tools, combat and more. Despite relatively little physical
power, you pose a deadly threat even to great youkai or heroic warriors, as long as you catch them
off guard. Magic spells are as ineffective as mundane guards in detecting your presence when you
wish to conceal it and you possess many mystical techniques, similar to magecraft but specialised for
the shinobi arts. Shadows, blood, poison and more can be made and manipulated into varied but useful forms for your work. Your mere presence, even when concealed, can exude a potent aura of
death when desired. It creates a paranoia based sickness in your enemies, steadily applying
worsening physical effects as you face them. A matter of minutes in combat but days of stalking out
of it, this can begin as a sick feeling but progress to a variety of illnesses from the stress of your
waiting blades.

Suitably given your legendary nature, you are more than capable of founding your own ninja clan. Passing down any ninja art or related skill becomes simple, your students learning swiftly with only
basic instructions and capable of progressing to similar superhuman levels as you over time, with the
right experiences to help them grow. "
173,600,Ultra Instinct,Dragon Ball,Martial Art,"Ultra Instinct is a rare and incredibly powerful technique that allows the user to move
and react unconsciously, bypassing the need for conscious thought. With this perk, you
will gain the ability to use the Ultra Instinct state, allowing you to move and react with
god-like speed and precision. Your movements will become nearly impossible to track,
and you will be able to dodge attacks with ease. Additionally, your attacks will hit with
incredible force, and you will be able to deliver devastating blows to your opponents. By
purchasing this you have not only learned, but completely mastered Ultra Instinct. You
can utilize its perfected state with ease and enter it at will."
174,600,God-Rank Fighter,Mushoku Tensei,Martial Art,"When your peers mocked you for not learning the three famed Sword-Styles, you manage to persevere and
reach the pinnacle of the Saint Dragon Battle Aura Fighting-Style. Your proficiency and mastery of the
techniques of the Saint Dragon Battle Aura Fighting-Style that combines Magic-Arts/Spells and
Wushu/Unarmed Martial Arts reached completion and you can claim to be a God-Rank Fighter of the Saint
Dragon Battle Aura Fighting-Style. This elevates your Mana Reserves to the point that you can cast half a
dozen God-Rank Spells before being exhausted along with elevating your mastery and control of your Battle
Aura such that it can amplify your physical capabilities to the limit allowing you to to become stronger than
Emperor-Rank Warrior but weaker than God-Rank Warrior in pure stats alone. Completely mastering the Saint
Dragon Battle Aura Fighting-Style has given you the ability to meld Magic-Arts/Spells and Wushu/Unarmed
Martial Arts into one Combat-Style gaining all of the advantages and discarding their disadvantages. This also
elevates your innate talent at learning and mastering any Martial Arts-Styles and Powers though this is more
prominent in Unarmed Martial Arts-Styles and Magic-Spells which would allow you to reach God-Rank,
starting from scratch, within three years amount time though it would be faster if you have a master to learn
from or if you already have a foundation for it. This also allows you to invent, innovate and re-create any
Unarmed Martial Arts-Styles and Magic-Spells that you see and face with a few times of experiencing it or
observing it and it also bleeds to any Martial Arts-Styles and Powers to a lesser degree."
175,600,God-Ranked Warrior,Mushoku Tensei,Martial Art,"Well done, you’ve managed to become one and reach the pinnacle of the Three Sword-Styles of the Six-Faced
World. Your proficiency and mastery of the secret techniques of the North-God’s Unorthodox and
Underhanded Tricks, Sword-God’s Relentless and Light Speed attacks and techniques, and Water-God’s Perfect
Defense and Ultimate Counter have reached completion such that you can claim to be a God-Rank Swordsman
of the Three Sword-Styles. This elevates your mastery and control of your Battle Aura that it can amplify your
physical capabilities to the limit allowing you to rival any God-Rank Warrior in pure stats alone. Completely
mastering the Three Sword-Styles has given you the ability to meld any Armed Martial Art-Styles into one
Combat-Style gaining all of the advantages and discarding their disadvantages. This also elevates your innate

talent at learning and mastering any Martial Arts-Styles though this is more prominent in Armed Martial Arts-
Styles which would allow you to reach God-Rank starting scratch within a year’s time though it would be faster

if you have a master to learn from or if you already have a foundation for it. This also allows you to invent,
innovate and re-create any Armed Martial Arts-Styles that you see and face with a few times of experiencing it
or observing it and it also bleeds to any Martial Arts-Styles to a lesser degree."
