,CP Cost,Name,Jumpchain,Chapter,Description
235,400,Long Course,Toriko,Providence,"Owning Gourmet Cells allow Monster Troll to reincarnate later for them savour new food flavor down in the line of their existence. Only limitation is that it needs Gourmet Cells from which Monster Troll could reform. After getting the Spark, the need for  Gourmet Cells is removed, allowing Jumper to reform from any cell they could left behind.
"
236,400,Mole In Charge,Toriko,Providence,"Congratulations! Thanks to your hard work (hiding corpses of rivals), great work ethic (blackmail and backstabbing) and admiration of colleagues (brainwashing) you reach the highest position in the organization. All techniques you apply in order to reach that position will have a great chance to go unnoticed. That perk also provides experience in those skills."
237,400,Hero of Myth ,Saint Seiya : The Original Series,Providence,"Your actions do not exist in a vacuum - they are a
legend forged of your deeds, triumphs, and defeats across the stars and beyond. With each
claim to fame you acquire, your reputation will spread like wildfire and build an air of a
mythological hero around you...a reputation that will bleed into future worlds you jump to as
rumor and ancient myths like the Greek heroes of old, should you so wish it. Should you prefer
discretion, this effect can be toggled."
238,400,For Honor,Saint Seiya : The Original Series,Providence,"Many times, the opponents of the Knights are merely
heroes on different sides, or those who would not mercilessly strike down an enemy without due
warning or chances to surrender. This may not be true in future worlds, but something about
you compels similar behavior out of others...so long as you do not openly act in a ‘dishonorable’
fashion through deception or cheap tactics, your opponents who can recognize this will feel their
own sense of honor brought forth by this. Those who are misguided or reluctant will likely cease
fighting you entirely, those who are dead set on their ways will give you chances to surrender or
leave. Finally, should you defeat a foe who you have more in common with than against, they
are likely to change sides and team up with you. Do note, this isn’t very effective against
individuals without sentience or some sort of guiding conscience...still, who ever said acting
honorably never paid off?"
239,400,"

Gemini’s Return",Saint Seiya Lost Canvas,Providence,"A fool is someone acting the same twice and expecting different results, and to you they are all fools. Unless they really went overboard and left nothing of you, your enemies tend to leave you for dead without actually checking, giving you an opportunity to leave and recover. Be careful however, as it is merely an opportunity that can fail, and doesn’t help you to recover (it might not even be possible). As fewer chances to work each time on the same opponent.
"
240,400,Divine Gift,Saint Seiya Omega,Providence,"It appears that Pallas, or perhaps another god lurking in the shadows, has
bestowed upon you their undivided attention. This newfound focus could herald
both blessings and perils, but one thing is certain: divine beings within your
faction will now shower you with unprecedented generosity and favor. From this
moment onward, you will receive gifts and blessings beyond compare, far
surpassing what any normal servant could hope to receive in their entire lifetime."
241,400,Soul of the Blade,Saint Seiya Episode G,Providence,"Fighting alongside you is an action not only unique to your allies. You may not realize it or even be able to sense it but the weapons you wield and armor that protects you can feel for you every bit as much as a friend could. The gear you’ve used for a while starts to gain a certain level of intelligence and autonomy, never enough to really become able of sapient thought but enough that it can act in order to help you independent of your own body. Weapons adjust themselves to hit perfectly when they might have missed, armor strengthens itself at the points you are hurt and magical staffs strain to channel more magical power. When in great need, they may even animate entirely separate from you to fight for you, swords swinging themselves through the air or armor animating and brawling with your foes, though such a thing can only be maintained for a short time."
242,400,The Doorstep of Victory,Saint Seiya Episode G,Providence,"That moment when you arrive at the doorstep of death, just a hair away from defeat and thus destruction, that’s the point where your power really comes out to the fore. What your foes might think is the beginning of the end is just one last chance for you to turn the tide. Whenever you’ve been brought to the edge of defeat, you receive a large boost in overall power and skill to multiply what you had before by two or even three times. If you are instead about to die, rather than just mere defeat, this might be closer to ten times the normal boost. Be very careful when you utilize this, as while the increase in power will not endanger you, using it to continue a fight could result in your death as it will not heal you. If you manage to survive or even win, that increased power and skill will fade away until it is needed once more."
243,400,Big Bro,Saint Seiya Episode G,Providence,"Strong as you are, you won’t be winning against the Titans on your own. The Saints are a powerful group but it is only when they are just that, a group, that they truly show their colors. You’re able to bring out the very best in those around you, your words of encouragement making people become able to break their limits and draw out an incredible amount of both power and emotion. Normally, these bursts of power are only temporary, but if you keep at it with someone, you’ll find that they retain more and more of the potential you encourage them to reach just by giving them inspiring words. And summoning up all that emotion out of someone can be pretty darn good for getting them over some internal issues too."
244,400,Pretty As A Rose,Saint Seiya Episode G,Providence,"Few to none can hope to match the magnificence of your features. Even the Goddesses themselves feel jealousy when they look upon your features. You are one of the most beautiful beings in the world and as you grow in power, that power will only enhance your beauty all the more. Perhaps your cosmo infuses into your features to make yourself more gorgeous or perhaps just having that much more makes you all the more alluring. Whatever the case, you are almost incomprehensibly gorgeous already and will only become more so over time."
245,400,Our Fight Is Here,Saint Seiya Episode G,Providence,"When the enemy tries to force you onto their home ground, you’re able to turn around and tell them to fuck right off. When an enemy attempts to force you into a different dimension or pocket realm in space, you’re able to cut that stuff out in a moment. If the dimension is something created by the opponent at that moment, it’ll be destroyed outright. If it was something that already existed, you and your opponent will instead be immediately returned to where you previously were, where you can prevent your opponent from even being able to summon it once again against you."
246,400,This Is Absurd,Saint Seiya Episode G,Providence,"Gods are all too used to being the top dogs. It seems like a lot of them have no idea of just how strong a Saint can be, much less how strong you are. Any foe you have has a ludicrous level of underestimation for you. No opponent considers you a serious foe, unless you desire for this to not work, and even being confronted with direct evidence, to the point of having multiple allies that you have easily defeated explain how strong you are and why to them, will not make them give you a serious estimate. Even a foe that has already fought you once before will look at you and think they just made a mistake last time. More than two confrontations and they’ll start to take you seriously but before then, there’s nothing that will make them think you’re more than a joke."
247,400,Crash The Gates,Saint Seiya Episode G,Providence,"Never again will you allow yourself or your family to be sealed, not after what you have only just gotten yourself released from. Whenever you come into physical contact with a seal on an object or being that has been sealed in some way, even partially, you are able to undo that seal in an instant. There is no cost from you to do this, just a simple exertion of will and the seal before you will crack and shatter before fading away harmlessly. Even those seals wrought by Zeus himself would not hold up against you, though you are not protected from any defenses the seal might have or what might be behind that seal."
248,400,Taboo Seeker,Feng Shen Ji,Providence,"As one who has delved into dark arts, you will find it easier to uncover their secrets. Opportunities to uncover secrets and forbidden knowledge seem to fall into your lap more often than not. Overhear a conversation a table over about a lost temple, or seem reliable enough to be entrusted secret/sacrificial techniques from your master. You also have found out how to imbue your Spirits of Corrosion into your own clothes or armor. Doing so confers several of the spirit's abilities such as flight and sharing their phasing abilities. The spirits imbued in your clothes are also capable of instantly defending the wearer against any physical or energy based attack; though while doing this the wearer cannot access the other abilities given by the spirits imbuement. You can imbue multiple Spirits of Corrosion into an item."
249,400,A Brillantly Shining Star,Fist Of The North Star,Providence,"You are impressive, perhaps it is your appearance, the way you
move, or your ideals but something about you inspires awe and jealous in others in equal measure. If it
is your looks expect to have men and women alike fawning over you in public while in private those
you've shunned and those with power plot to acquire you for themselves. If it is your movements that
catch the eye then expect to steal hearts while fighting, inspire unending jealousy in your rivals, and for
those you are killing to occasionally stop and stare while you end their life. With ideals like this you
can gather an army while preaching peace without anyone thinking you a hypocrite, after all they just
want to protect you. And if you are of a more militaristic bent then you could convince those you've
just conquered and enslaved to join you with a smile on their face."
250,400,Friend of Beasts,Desolate Era : The Chaosverse,Providence,"Like a certain egg Ji Ning gains in his travels, you seem to have the effect of endearing monsters
and other mindless beasts to you simply by being in their proximity no matter their strength. You
could easily tame something such as a Chaos Godbeast with barely any effort, and if you were to
meet something like a Chaos Primordial, while it would take a bit more time, would still be
doable. You also seem to have a strange effect of running into such beasts on a semi-regular

basis."
251,400,Hero of A Hundred Faces: Everyone’s Leader,Avesta of Black and White,Providence,"Some figures are too grand for the common man to properly comprehend them. In the case of the Arch-Demons, this provokes a deep fear and despair, comparable to facing a natural disaster of cosmic scale. But in your case, it is different.

The more unreachable you are, the more people find themselves attracted to you, like moths drawn to a colossal flame. Your defects are instead camouflaged under their own impressions of you, as any strangeness or red flags gets covered by their own projections. The more you grow in power, the more people are mesmerized by this effect, the deeper your mark on them is, and the harder they find to find anything to dislike you.

More than a hero, you become a living idol, a god on Earth that will leave a lasting legend for generations to come, regardless of how untimely your demise may be. Yet, even as grand as you become in their eyes, you find that it is still easy for you to maintain a closeness with any of these followers, being capable of acting as a close friend with any of them."
252,400,Disaster Purification,Campione,Providence,"A rare and powerful gift, the ability to negate all mortal magic that come in contact with it, strong enough to even weaken Authorities to a degree. Even someone without training in using such a power can easily dispel weaker magics around. For you, however, the scenario changes having mastered this gift completely and with enough control to not let your own magic be negated. The go to gift for anyone who wants to act as an anti-mage."
253,400,Fate Fell Short,Campione,Providence,"Given you broke its knees before the race even began after all. If destiny ever had a say in things then it shuts up and listen when it comes to you. The power of ‘fate’, ‘destiny’ and other bullshit has no say in your affairs. This is something that all Campiones share, being humans that killed Gods, but you take it to the next level in terms of sheer ‘fuck this’. Meaning that there’s nothing stopping you from breaking destiny and its rules as much as you feel like. This doesn’t make those tasks any easier, but they are not impossible anymore. Can be toggled if you ever feel like fate is actually helping you for once."
254,400,Demolition Man,Campione,Providence,"You’ll have to forgive others for the title, given you could very well be mistaken for an avatar of destruction with how much ruin lies in your wake. The bright smile you have on your face the more damage you dish out doesn’t help either. Seemingly predestined to destroy all you touch; your actions and powers have a talent for causing more damage than reasonably possible with every step. While this doesn’t help in direct combat, the surroundings come apart with frightening ease such that even a simple exchange between equals could leave a noticeable scar on a city or an all-out brawl demoting it to village status. Of course, you can reign over the amount of collateral damage in any fight you partake on, from none to destroying the roman colosseum in a friendly spar."
255,400,Slipping Chains,Campione,Providence,"The greatest power in this world have conditions to their use. Anything from standing in sunlight to being at death’s door to fight back depending on which Authority you hold. Often times just setting things up to begin fighting could leave you dead on the ground if everything doesn’t line up just right. In your case the chains that bind have been coated in grease. Sunlight could be replaced by electronic lights in great enough quantity, or perhaps a ludicrously sized fireball. Defending a fair maiden could become defending anyone, and one the verge of death could become grievously wounded. The core idea remains the same, but achieving them becomes far easier. You’ll find this slippery nature applying to any conditional otherworldly abilities you come to possess, should you have them at all."
256,400,Triumphant Return,Trinity Wonder,Providence,"What doesn’t kill you only makes you stronger. Well, not literally. Rather, every time you get defeated and forced to flee in a serious fight, you somehow manage to have a lucky encounter soon after. You will find something that can raise your strength by another level. This may not be enough to defeat the foe who struck you down, but it is certainly enough to give you a noticeable increase in your strength. Wujin and Pink Papa had four different fights at the edge of the world and every time Wujin lost. But with every defeat, with every fall down the cliffs he encountered something that just made him stronger."
257,400,The Name Means to Protect,Bleach,Providence,"Only for the sake of others, do you find your truest power unleashed. Being exerted through the soul, Reiryoku naturally increases as emotions burn hot but more than most, you find your power running
wild when you fight for the safety and happiness of another person. Spiritually, mentally and
physically, you find your power growing temporarily while directly in need to protect another, with
this benefit increasing depending on how closely bonded you are and how desperate the need for
help is. A stranger being beaten up by bullies might only inspire increased confidence in your own abilities
than any true growth in power. The same strange about to be slain by a hungry Hollow, desperately
calling for help? You could fight on even when exhausted as energy temporarily fills you to a little
more than your normal limit. But something like a dear friend begging for you to stand up and fight
again, their one saviour to whom they entrust their heart, could even bring you back from the dead
and force you to an entirely new level of strength. The power gained will leave once the danger ends
and too much power gained at once can leave you tired, drained or even unconscious for a while. "
258,400,Power of Friendship,Bleach,Providence,"The hero doesn’t fight alone, not these days. There’s no reason that the friends he fights for can’t
give it a go themselves to help him out, especially not when they’re in your presence. Your close
friends and trusted allies grow stronger alongside you as you fight and continue to adventure, provided they’re joining you in your struggles. To a lesser extent, they can take advantage of the speed at which you grow if they also make efforts to improve, likely to greatly increase their efforts. What makes you special in particular is the ability to awaken entirely new abilities in those around you, sometimes as a direct result of energy you project and sometimes as a coincidence of being wrapped up in the same schemes you’re trapped in. The result is that normal friends or those too
weak to really keep up in the struggles you face are able to develop powers that help bring them
nearer your level. They might discover sudden Fullbring heritage to save themselves when you
couldn’t reach them or suddenly unlock a supposedly impossible transformation to recover lost
power as a Hollow. Once they have their new powers, they’ll be able to progress them as if they
were truly inherent abilities. "
259,400,Shinigami Influencer,Bleach,Providence,"Within the Shinigami ranks, the order of authority goes from the top with the Captain Commander
and second behind him: the Shinigami Women’s Association. It’s no joke the influence those women
have on the running of the military, despite ostensibly being a club for the female officers to spend
leisure time in. As President Yachiru managed, you can also gather frankly bizarre amounts of
influence within larger organisations. Gathering other members of the same group under the banner
of your own smaller faction is easy, especially when they share some major quality with you. Sex or
similar bloodthirst or even noble birth.

These groups you form invariably consider you their rightful leader and methods to exert influence
on the rest of the organisation naturally present themselves to you. Despite this supposedly being a
military with a strict hierarchy, you’ll find ways to leverage the people and resource you gain into
getting your way with almost anything. Yachiru had secret bases carved out even under Noble
houses, a high amount of influence over the Shinigami media and effective free reign over the
budget outside of critical military expenditure. You won’t be able to overtake the full group with this
alone but it certainly can put you as a politically important figure in a few years. "
260,400,Divine Aura,Bleach,Providence,"In every action, others find meaning. With every word you speak, others see wisdom. The fools and
the faithful gather like flies around the last light, desperate without realising to find the divine in you. Should you not take action to stop it, many people susceptible to a cult-like mentality are drawn to you as a central figure. From those not clever enough to see past the lies to people so in need of
faith that they choose to see what they want in your actions, it takes very little for you to turn
ordinary people and even some quite gifted folk into fanatical followers. Of yourself or a greater
faction that you come to represent in the eyes of the faithful. The sort of fanaticism that’d both kill
and die in your name.

These faithful can even share a small portion of this supposedly divine inspiration, helping them
convince others to join and allowing for a shocking rate of expansion. Those of strong beliefs already
or who are not the sort to consider such feelings won’t be affected but much of the time, you’ll find
yourself in the company of people looking for someone to believe in. "
261,400,Wait for Winter,Bleach,Providence,"This world has an ancient history, with powerful beings having established themselves for millennia
or longer. How can an ambitious young villain hope to survive the weight of such preparation? By
being underestimated. Even despite the power and presence you might have, you know how to get
your enemies to drag their feet. Be it the way you present yourself or how you present your plans in
motion to the spying eyes of your enemies, you’re able to diminish the threat and urgency others
feel from your actions. Even after going public, all but the foes who have a personal grudge against
you tend to slack off and move at a sluggish pace. Despite the potent threat he posed, the Shinigami
were willing to wait for months to battle Aizen and few underwent harsh training in that time.

Your skills are sharpest when it comes to those in the greatest positions of power and influence, helping you defer their interference until you are ready. For all his wisdom and clairvoyant sight, Ichibe the Monk would delay and delay until almost too late his personal involvement, even if your
plans posed a clear and credible danger to the cycle of reincarnation. "
262,400,For Two-Thousand Years,Bleach,Providence,"Beneath all the tradition and flair, the Shinigami and Quincy aren’t all that different from Hollows. They’re all bloodthirsty warriors, bound together by powerful leaders, into marauding tribes that
take what they want because they have the power. Being one of the warlords that commands these
people takes a lot and you’re one of the few that can match the task. You inspire intense loyalty in those that follow you and you’re exceptional at recruiting those that
don’t already serve. Even a medley of murderous villains and charitable saints can be forged into a
cooperative, even close-knit, team under your steady guidance. Commanding them all, from a dozen
mighty Captains to the full thousands of lesser soldiers in your army, is a simple matter. Both
strategic and tactical matters are clear to you, though you perform best at matching up individuals
with their most suitable opponents. As you continue to rule and impress a greater fealty onto your men, you’ll become like a symbol to
them. Many will likely be affected by your style of leadership, a strict commander increasing discipline in all his forces and a laidback king cooling heated tempers across the nation. If you
happen to take the frontlines yourself after they’ve come to see you as a symbol, you’ll find your
presence empowers them to greater heights. Their will to survive and live up to your expectations
pushes them further than they thought possible. "
263,400,Cockroach King,Jujutsu Kaisen,Providence,"Gojo had a rather bad time when he first fought Toji Fushiguro. Stabbed through the throat and left riddled with deep wounds across his body, he was left to bleed out and die, completely defeated. Yet the strongest of sorcerers survived due to two factors: the first was an epiphany on how reverse cursed techniques worked, allowing him to heal his wounds. The other was Toji’s failure to make sure he finished the job, thinking that the lethal wounds he dealt would be enough.

You have a similar sort of luck to Gojo; somehow, you have an uncanny knack for surviving scenarios that really should have spelled your end. Your opponents frequently forget to do their due diligence in making sure you’re truly dead, giving you a chance to escape or recover. Even injuries that should be lethal may turn out to have instead just barely missed your vitals, incapacitating but not quite killing you. Though this protection isn’t absolute – an opponent who defeated you once is likely to do a better job confirming their kill the second time around, and some attacks might be too powerful for survival to be a possibility – it’s enough to get out of a sticky situation every once in a while, at least."
264,400,Broken Seal ,Jujutsu Kaisen,Providence,"Sometimes, there comes along an opponent who cannot be defeated through normal means. One who stands so far above others that he’s quite literally untouchable. When such an individual comes along, there are often only two methods to deal with them: to find someone as strong or stronger than them to take them down, or to seal them away. The latter option was the method of choice used by Kenjaku during the Shibuya Incident to deal with Satoru Gojo, the greatest threat to his plans.

While you’re not totally immune to such effects, with this perk you’ll find that attempts to seal, imprison, or otherwise cause you long-term incapacitation without killing you are much less effective than normal. Weaker attempts to take you down in such manners fail outright, while even stronger attempts are far more temporary than they should be. Perhaps your allies find just the tools or techniques needed to set you free, or maybe the bonds holding you conveniently begin to weaken over time. Whatever the case, you’ll find that even the very strongest of seals can’t hold you for long – it’s never a matter of if you’ll escape, but when."
265,400,True To Myself ,Tsukihime,Providence,"It doesn’t matter what others think of you.The Clock Tower, your own family, or even sane and rational individuals who balk at youractions. All that matters is that you’re true to what you want to be and what you want to do. Nothing can make you betray your nature unwillingly - mind control, persuasion, and more simply cannot touch your personality and your decision-making process. Also, so long as you don't make the choice to betray what you see as your true nature or what you see as right,consequences for your decisions simply...roll off of you. Causing trouble and death in a city by trying to claim a familiar? Water under the bridge. Drastically shorten humanity's already-declining time on this Earth to save someone’s life? No one thinks to bring it up after the act. This won’t stop those you wrong or harm from personally retaliating, but the long-term consequences...far away in the future you won’t be present for, out of sight and out of mind.
"
266,400,Aftermath Survivor,The God of High School Jump,Providence,"Some pretty crazy battles go on around here. Even early on in the big tournament you’re entered in, people seem to be busting up the stage and the audience seats as they please. Later on there’ll be fights that bring the entire planet to the breaking point and whole countries will get wiped clean. A girl could really get lost and killed in all the confusion, if she weren’t as lucky as you. Long as you’re not a direct combatant or a target of any side in the fight, you’re just obscenely lucky in regards to getting out unscathed. People decide to chuck mountains at each other? The rubble always lands just a bit to the side of you, while never trapping you forever in some cave. People decide to blow up the Sage Realm? If you leg it really fast, you’ll be able to get to the portal that opened up just a bit near your position, instead of where it would normally open. Of course, if no one was going to open a portal in the first place, it won’t appear near you either. There’s only so far you can abuse your luck and if there’s really no way out of turning into collateral, it’d be best to start your prayers."
267,400,Against All Odds,RWBY,Providence,"Standing against the never-ending hordes of Grimm would be a death sentence for normal man. Good thing you aren’t. You are a Huntsman, the very embodiment of Quality beats Quantity. Sure the Grimm may come wave after wave but that doesn’t have to stop you. No matter how many enemies you are fighting, if you are capable of defeating each of them individually, they will have no more luck teaming up on you."
268,400,Born of Troy,Fate/Legends - Empires of Antiquity,Providence,"Heroes are the ones that go out and conquer the villains, right? To those that say the heroes are the ones that act, you only need to look towards Troy to see just what a hero with a defensive mindset can really do. So long as you’re on the defense, you’ll be doing a lot better than anyone could expect. Your combat-related abilities and skills heighten enormously provided you fight defensively, on a local level or when leading entire armies. You could lock an army ten times the size of your force and led by the greatest of divine heroes down for a decade without much issue should you bunker down in a strong fortress with a good army or, provided you’re a fair bit beyond the average man already, give a good fight to one of the demigod heroes that roam the land. It’s handy that you yourself are indeed beyond the average man. While your physical abilities may be sorely lacking compared to the usual demigod breed, your skills in combat are enough to give even the mighty Achilles pause even when on the offense. "
269,400,Heavenly Scorn,Fate/Legends - Nirvana Yuga,Providence,"Those who are left to support the household are far from helpless. It is not for nothing that arts like Kalaripayattu trained both men and women in it’s style and the wrath of a mother whose child is in danger is legendary. Your nature is the same now, when those you love are in danger. In those situations, you’ll find that your powers grow greater and greater the worse that danger is, provided you’re close enough to act in their defence at all. It’s a noticeable boost, perhaps even enough to double your normal strength if their lives are at risk, but you can force this further with the sacrifice of parts of yourself. The more valuable the part you permanently burn off, the greater the boost. Some of your blood might only be a brief but notable burst while a limb could result in several times as much strength for hours until every enemy has been beaten down. Something as integral and vital as your very divinity could bring you to the strength of the greatest of gods for a time, as Parvati herself once showed in her rage. The permanent nature of this sacrifice means that you will be unable to heal it on your own and that even others with enough power to match you will find it a far more difficult task, though not impossible. 

In a less dire method, you can instead heal the wounds and fatigue of other people by letting them partake of your body. These are temporary wounds, such as letting someone supp at your bodily fluids like blood, or a bite of your flesh. Even a few drops of blood would heal most mortal wounds and a slice of flesh could undo even crippling wounds to the entire body and unholy curses. These wounds will never kill you when given for the purpose of this ability, within reason, and slowly heal over a day or two."
270,400,Heroic Power        ,Fate/Legends - The land of The Rising Sun,Providence,"While some endowed with great strength give off a brutal atmosphere, others are more in line with great protectors of the people. Your noble heart shines through your body, with bulging muscles and power to match any berserking beast. Your natural strength could smash great boats in two and is exceptionally useful for your new style of fighting, the use of the noble bow. Even with a crudely made bow, your strength greatly magnifies the power of your shots without damaging the flimsy tool in your hands. You’ve got enough skill to make distant shots on stormy seas in the midst of naval battles as well and your arrows have a peculiar ability to pin down enemies, piercing bone and rock beneath it while remaining far more difficult to remove than should be possible. 

Your physical strength has also drawn a bright and vital aura around your being, making others feel warm and healthy when in your presence. It’s easy to make friends with this and that aura will grow as your physical strength does, potentially even letting you show terrible monsters the path to friendship and heroism."
271,400,Protection of Andraste,Fate/Legends - God Save the Queen,Providence,"Who could lose when they have the favour of their goddess at their backs? As much as your enemy
may claim to be favoured by their own false gods, you’ll both become well aware of who truly
benefits, as divine power surges through the bodies of you and your men. Blessed by Victory itself, you and armies you lead gain great benefits when in battle. All parameters, physical and magical, are
raised noticeably once the battle is adjoined. This is strongest with yourself, your followers receiving
a smaller portion of the benefit. At a normal level, it would unbalance an equal fight but not so much
as to make it impossible for your enemy to win. When fighting a defensive battle, this boost
improves greatly. A battle of equals becomes a battle between elite soldiers and seemingly green
troops, terrified of their first fight. You and those who follow you gain reinforced willpower and
unnatural vitality, withstanding terrible wounds yet continuing to fight. All the ingredients needed to
turn a wild horde of tribesmen into a force that can crush even a Roman legion in battle. "
272,400,Child of the Stars,Fate/Legends - Strange New World,Providence,"It is only unnatural that you are who you are. An outsider to any world you go to. Apparently, some
other beings in this world can sympathise. You’ve found yourself beloved by the eldritch beings that
hail from outside reality, the gribbly things in the cracks of space-time and the monstrous gods that
do not exist yet continue to act. This is to the point that lesser such beings and creatures of the
mythos often act as loyal and quite cuddly pets to you while the senior ones, such as the Old Ones or
other higher beings, usually dote on you as older siblings or parents might, protecting you when they
notice you in danger or leaving little helping gifts in your path. Those you specifically anger, while
difficult to do so, will ignore this mostly and they, unless you befriend them more, usually do not
make extreme efforts for you without reason. Of course, while this affection can bring great boons,
it can also bring great danger. The minds of these beings are often strange even in regards to the
weak creatures, much less the ancient and unknowable outer beings, so their gifts may seem more
like threats or danger, though rarely would it be without a silver lining."
273,400,Prophecy of Divine Return,Fate/Legends - Strange New World,Providence,"Gods are rarely slain in legends. Least of all by mere mortal beings. Even when a god is laid low, the
common myth is that their return to greatness is prophesised, for good or ill. Your return to
greatness is similarly fated, at least in part, for whenever you are diminished, you find yourself
eventually returning to power. Should you be weakened, harmed, crippled or even killed, you will
find yourself provided with at least one chance to return to your state before the act was done to
you. Provided you can take that chance that clearly provides itself to you and are not interrupted. You may be fated to return but that fate can be broken and if such is done, it cannot be used again
for the same thing. Should someone re-harm a supernaturally crippled arm of yours before you can
use this chance to heal it, this power will not provide another chance for you. This power does
however, work on more than just physical injuries. Losing wealth, social positions, material objects
or even loved ones can all be affected. While you are in the chain, should you fail to return from
death by succesfully grasping the chance presented to you, it will count as a final death unless you
possess something else to mitigate death once more."
274,400,Fairy Blessed,Fate/Legends - Garden of Avalon,Providence,"It’s a rare man that gets the attention of the Fae and even rarer for that attention to be as positive
as what you receive. From your handsome face to your caring heart to just a smell about you, fairies
of all different kinds find that they can’t help but adore you and being around you. Not only are they
almost never violent with you without serious provocation but they are almost eager to become
friends with you and help you out. They can make for powerful allies and unlike most people, are
quite helpful with you if you should attempt to navigate their byzantine rules and tricks. One might
even say their pranks truly are good natured with you, rather then the sadistic tricks they do to
others. Past this fairy love, you have also received a blessing of great luck from the fae race, one that
applies in battle alone. This luck blessing is quite powerful, allowing you to defeat foes you should
normally struggle greatly against with relative easy for most of the time. It is fickle, a fairy blessing is
given by fairies after all, but by relying on your own skills as well, you can find yourself scything
through entire ranks of the enemy like a flash."
275,400,Murderous Brawler,Fate/Legends - God Save the Queen,Providence,"Surrounded by a dozen ships of the line, hundreds of pirates pouring onto your flagship, your crew dying in droves around you? You’ve never felt the blood pump harder in your ears nor moved with such lethal speed. They think they’re going to easily win but they don’t yet realise that the worse off you are, the deadlier you become. Already, you’ve been made one of the most dangerous men or women on the seven seas with a blade or gun or both. Firing through a captain’s eye from half a mile away in the middle of a ship battle as a hurricane rages above? You barely had to aim. Ten expert duelists surrounding you from all angles, as you wield naught but a short sword? They’ll be mewling on the ground, clutching fatal wounds in less than a minute!

The chaos of battle only benefits you, hardly hindering your awareness of your surroundings and revealing to you all the ways to take advantage. Makeshift weapons leap out to your sight, the crush of crowded bodies limiting only your opponents agility and errant fire from surrounding battles is easy to misdirect into your enemy. Most potent of all, you find yourself moving with greater power, speed and skill the worse the battle is going for your side. The greater you are disavantaged, the more damaging your own returning fire. Both you and the ship you command find this benefit, allowing you to tear your way through overwhelming odds and escape, or even manage to win battles that by all rights you should have died miserably in. A cornered pirate is no different than a cornered rat, they’re just at their nastiest and most violent point. "
276,400,Escort Duty,Chrome Shelled Regios,Providence,"As a mercenary you will have to protect and escort individuals from time to time, or even protect your loved ones on missions. You never have to worry about them being targets as long as you or your people are present. You and members of your team will always be targets before anyone you are protecting or care about are in danger."
277,400,Blessed with Fortune,Gourmet Of Another World,Providence,"There are a number of factors that can be used to determine the strength of an individual. One of the more mysterious factors is luck. This perk grants you luck on par with the best children of heaven. Whether it's your luck in general or finding ancient inheritances it truly shines brightly. Similarly anything that relies on chance such as the Flatbread of Primeval Chaos will be far more beneficial. For example, you would be far more likely to receive permanent abilities and to gain stronger abilities from consuming it. Other opportunities and events that are reliant on the user’s luck will be affected similarly."
278,400,It’s a Treasure so What,Gourmet Of Another World,Providence,"Amongst the various issues that can occur in a cultivation world, jealousy is one of the worst. This perk protects you from this jealousy. You will never have to worry about anyone coming after you because they want to take your treasures again. This won’t stop them from coming after you for other reasons or to trade with you, but you now can own valuable items without worrying about thieves.
"
279,400,Time to Develop,Gourmet Of Another World,Providence,"Truthfully there are an innumerable amount of talented geniuses that exist; the rare cases are the ones who survive long enough to grow. You have been blessed with the ability to survive. You seem to constantly dance on the brink of death only narrowing avoiding the edge. Circumstances will practically line up giving you a chance. Maybe an expert that would normally attempt to kill you would be in a good mood and ignore you instead. Perhaps your teacher will arrive at the last moment to protect you. Regardless as long as you aren’t blatantly suicidal then you will be able to avoid numerous deadly situations. Just don’t abuse this, eventually your luck may run out if you have nothing else to rely on. 
"
280,400,Let It End Here,Gourmet Of Another World,Providence,"One of the most common tropes in cultivation worlds is that every minor weakling you kill will somehow be related to someone stronger. This cycle will occur repeatedly causing a minor dispute to evolve into a life and death feud with an entire sect. What if this didn’t occur though. Well that is exactly what this perk does, taking it makes it so that any issues you have will be resolved with their target. For example if you got into a feud with an arrogant young master and killed them you would be able to avoid the wrath of their family. The justification of this could vary on a case by case basis. Perhaps their family didn’t care about them or they were already slated for death due to a crime they committed. 
"
281,400,My Restaurant My Rules,Gourmet Of Another World,Providence,"You are capable of setting specific rules within businesses and properties you own. This could include things such as a customer only being allowed a dish a single time, or something simpler such as no fighting inside the restaurant. Anyone who comes inside will be compelled to obey these rules. Even if they are dozens of times stronger than you they will abide by them within your territory. 
"
282,400,You Cannot Flee,Gourmet Of Another World,Providence,"While some will fight to the end others will not hesitate to flee once they realize that they cannot win. This can sometimes cause issues by allowing a powerful foe to retreat or for them to have gained information on you. This perk grants you two main effects. First you become much more capable when it comes to restraining yours and locking them down. Even if you can’t beat them they won’t be able to run. Second, for one reason or another your opponents will have a much harder time running away. Maybe an internal injury will suddenly spike stopping them from retreating or an ally will show up out of nowhere launching an ambush. Regardless, anyone who tries to flee will have a far more difficult time doing so and even if they somehow do they will have to pay a truly horrifying price to escape. "
283,400,Elder With An 8-Pack,Gourmet Of Another World,Providence,"One of the elders who guarded the Shura City Saintess possessed a unique ability. The longer he fought someone the greater his might. The only way to defeat him was to kill him quickly like Nethery did before he became too strong. You share this ability the longer a fight goes on the stronger you become. For example you could be fighting someone stronger than you and be losing badly. If you last long enough however you will not only be able to fight on even grounds, but eventually you will become stronger than your opponent. This effect will slowly wear off once you have calmed down. Lastly there are no negative side effects so you don’t have to worry about ending up in a coma or something similar. 
"
