,CP Cost,Name,Jumpchain,Chapter,Description
101,600,Star Rage,Jujutsu Kaisen,Mystic,"You have the ability to add virtual mass to yourself. Due to its imaginary nature, any mass gained through this technique doesn’t slow your movements or hinder your mobility at all, but instead vastly increases the power of your blows. With a single punch using this you could exorcise a special grade cursed spirit, or severely injure a special grade sorcerer and send them flying despite using their cursed energy to reinforce their body. As such, your striking power is completely unparalleled.

There’s no limit to the amount of mass you can add to yourself, the amount that you gain only being restricted by the cursed energy you put in. However, although it is almost immeasurably high, there is a point at which you start to become affected by the virtual mass you add: the point at which you become so heavy that your body condenses into a black hole. Though by your will you can suppress it so that it only affects a certain radius around you and disappears after a certain amount of time, unrestrained this is a true black hole, able to destroy the entire world. Unless you have some way to survive this, it’s probably best to keep it in reserve as a last resort.

Your cursed technique also inherently comes with a shikigami: a bony, serpentine creature known as Garuda, with eight small wings that allow it to fly. The main use of Garuda is to enhance the variety of your own attacks, as you can also apply Star Rage’s effects to it. You could grasp it by the tail and swing it like a whip, make it roll up into a ball and throw it as a projectile, or command it to ensnare someone and weigh them down. It’s also capable of attacking separately from you, and to great effect if you use your technique to bolster it. Though it can be killed, it will revive after 24 hours if this happens.

The only real downside to this technique is that, because the mass it adds is virtual, your tensile strength doesn’t increase with it, making you only as durable as you would normally be."
102,600,Ten Shadows Technique,Jujutsu Kaisen,Mystic,"You’ve gained access to the hereditary cursed technique of the Zenin Clan, which focuses on summoning shikigami (familiars similar to cursed spirits, often with abilities of their own) using specific hand signs and one’s shadow as a medium. As its name implies, the Ten Shadows Technique has ten shikigami that can be summoned through it, with more powerful shikigami requiring more cursed energy to summon.

By default a user begins with only the first available to them: the Divine Dogs, a pair of wolves, one black and one white, that can be used to defeat weaker curses and for tracking. To gain access to the other nine shikigami, the user must first summon them using a ritual. When brought out in this way they will initially be hostile, but will fall under the user’s command if they can defeat them without any outside help. Eight of the other shikigami are as follows, with the ninth currently being unknown:

Nue, a masked bird large enough to lift someone into the air and carry them for a short distance. Aside from its ability to fly decently fast, the main draw of Nue is its ability to produce electricity from its wings that it fire off at-will, which can hit hard enough to exorcise weaker opponents and even stun relatively strong ones for a while.

Toad is a man-sized version of exactly what its name implies. It doesn’t have any impressive abilities, its only notable feature beings its tongue, which extends relatively quickly and is strong enough to lift and throw human targets with ease.

Great Serpent is an enormous white snake, large enough for a human to easily fit within its mouth and long enough to reach dozens of metres into the air. If it has any special abilities, they aren’t known.

Max Elephant is a pink elephant with the ability to output large amounts of water from its trunk, enough to flood a wide corridor or a room in moments, and with enough force to barrel a man off his feet. It also happens to be rather heavy, more than enough to crush someone if you dropped it on them from above.

Rabbit Escape is a swarm of hundreds of white rabbits. They’re each about as strong as a regular rabbit, so this shikigami is mainly used to distract or confuse an opponent. They can be directed to work together though, piling up on each other to create simple structures like walls or hollow balls.

Round Deer is a four-eyed deer large enough to fill a corridor. Its main use lies not in direct combat, but in its ability to use reverse cursed technique, which can be used to both heal the user and counteract cursed energy used against them.

Piercing Ox is rather simple, taking the form of a black ox. It doesn’t have any abilities other than charging straight towards things to ram them and it can only move in a straight line, but the longer it charges the more powerful it becomes, to the point that it can knock back one of the most powerful sorcerers of the Heian era with a brief windup.

Mahoraga is the strongest shikigami by far, taking the form of a large, powerfully- built humanoid with two feathered wings in place of each eye, a blade attached to its right arm, a snake-like tail extending from the back of its head, and an eight-pronged wheel hovering above its back. Even with its physical abilities alone it’s a threat to even the strongest sorcerers, hitting hard enough to punch its foes through several buildings, and the blade on its arm, the Sword of Extermination, is a cursed tool coated in positive energy, which is anathema to cursed energy and especially cursed spirits.

Its most powerful ability, though, is its power to adapt to the whatever it faces. If it or its user is hit by an attack, the wheel above its head will begin to rotate, and when it has made a full revolution it will have fully adapted. An attack that worked on it before will no longer affect it – similarly, if it encounters a defence it can’t pierce it will adapt in order to overcome it. It doesn’t just stop at once it has though, but instead continues to search for better, more effective adaptations. For example, when it initially came into contact with Gojo’s Limitless, it first changed the very nature of its cursed energy to overcome it, then switched to cutting space itself to bypass its defence entirely. As a result of this power, though, no sorcerer of the Zenin family has ever succeeded in subjugating it. 

In addition to the shikigami above, it’s possible to temporarily fuse several shikigami into a single summon, combining their forms and abilities at the cost of increased cursed energy usage. Users are also capable of using their own shadow to store objects, though they still experience the weight of anything kept inside, and even entering other shadows in order to hide inside of them.

Aside from the aforementioned limitation on which shikigami can be summoned, there is another major flaw: any shikigami that is destroyed will be unable to be summoned again. Fortunately, it’s possible to dismiss any shikigami with a thought, whereupon they will be fully healed when resummoned, and the energy of any dead shikigami will be inherited by the others who survive, empowering them proportional to the defeated one’s strength. Merged shikigami are also not subject to this, their constituent shikigami not being permanently destroyed upon the fusion’s death. Any dead shikigami will optionally be restored after ten years or at the start of the next Jump, whichever comes first."
103,600,Judgeman,Jujutsu Kaisen,Mystic,"With your cursed technique you’re able to summon a shikigami known as Judgeman, a large figure in a black cloak shaped like the scales of justice, with a white mask for a face. It has no combat ability on its own, but is instead a vital part of Deadly Sentencing, the Domain Expansion that is inherent to your technique. Upon activating your Domain, you and your target are brought into a courtroom where all violence is forbidden, with all parties being completely unable to harm the other.

Instead of physical combat, however, those within are forced to engage in a trial, with you as a prosecutor, the target the defendant, and Judgeman as the impartial judge. Judgeman inherently knows everything about everyone in the Domain (though you do not share this knowledge), and will use this knowledge to accuse the defendant of a crime they committed. Furthermore, as the prosecutor you will also be given an envelope containing evidence related to the trial, though it is not necessarily conclusive, and only you will know that is inside. This evidence could, for example, be a photograph of the defendant at the scene of the crime they were accused of committing.

Without knowing the evidence, the defendant is tasked with making a statement to prove their innocence, though they may choose to remain silent or confess if they see fit. You may then use the evidence given to you to present a rebuttal. Once both statements have been made, Judgeman will render a verdict based solely on them. If the defendant is deemed innocent, the Domain will end. If they are found guilty, however, Judgeman will sentence the defendant, resulting in a punishment. Though more severe crimes tend to result in worse punishments, even you can’t be sure which one it will be.

One sentence given by Judgeman is confiscation, which will cause the defendant to lose access to their cursed technique – or, if they lack one, their cursed energy. The harshest is the death penalty with confiscation, which will not only apply the above effect but also give you the Executioner’s Sword – a blade of light that will instantly kill anyone cut by it without exception, though it can only be used upon the defendant given the death sentence.

In addition to the above, you’re also able to summon a special cursed tool with your technique in the form of a gavel. This cursed tool can change its shape according to your will, such as by extending its handle for greater range, turning it into an enormous mallet to crush your foes, or even giving it a level of fluidity, allowing it to weave past their defences and catch them with a hooked head. So long as it’s still vaguely hammer-like, it’s possible. You can also summon and dispel it with a thought.

There are only a few limitations to this technique. One is that in order to use Deadly Sentencing, you must explain the rules of the Domain to the defendant. The other is that so long as the target denies their guilt they may request a retrial, which will forcibly open the Domain once again, though they will be tried on a different charge the second time around."
104,600,Limitless,Jujutsu Kaisen,Mystic,"You’re can use Limitless, the cursed technique of the Gojo family. This, in short, is the ability to bring infinity into reality, which in practice functions as a form of space manipulation. In its most basic form, referred to as Infinity, this takes a layer of space surrounding the user’s body and extends it into infinity. Functioning similarly to Zeno’s paradox of Achilles and the tortoise, anything that approaches you gets caught in this space, slowing down as it gets closer until stopping entirely, never actually reaching you. This acts like an impenetrable forcefield surrounding you in practice, with any attacks sent your way being unable to actually hit you. There are some ways, however, to breach this defence: techniques or cursed tools that nullify cursed techniques, effects that bypass space entirely, and attacks that cannot miss, such as from a Domain Expansion, are all known examples.

Limitless isn’t restrained to being used defensively, however: it also has several potent offensive uses. Blue is the amplified form of Limitless, which acts as the ability to attract by manifesting negative distance into reality. The effects of this are broad: it can be used to pull things towards you, tear apart buildings brick by brick, or something as precise as crushing someone’s limbs by affecting several different parts of them with Blue. It doesn’t just have to pull things towards you, either – it can also be used to pull things towards a specific point in space, often manifesting as a blue orb of energy that functions like a black hole that can be moved at-will, or even to pull you towards a specific point in order to act as a form of high-speed movement.

There also exists an inverse form of Blue, known as Red, which requires mastery of reverse cursed technique in order to use. As Blue’s opposite, Red acts instead as the ability to repel. While used in a similar manner to Blue, Red is at least twice as powerful, and often takes the form of a small ball of blood red energy – a direct hit is more than enough to blow a large hole through most things it hits, or at the very least send a target flying for hundreds of metres with enough force to tear apart the entirety of their surroundings.

The most powerful form of Limitless is Hollow Technique: Purple, the fusion of Blue and Red. By combining attraction and repulsion, an imaginary mass is created in the form of a large ball of purple energy, then shot forth. The power of this cannot be understated: while it doesn’t literally erase anything it touches, it might as well do for most matter it comes into contact with, leaving only empty space in its wake. Only those standing at the absolute peak of this world in terms of power and skill, would be able to resist it, and even then not without serious injuries.

There are more uses of Limitless besides these. It can, for instance, be used to teleport the user and anything they’re touching long distances. It has been stated certain conditions are required for this to function, though unfortunately these are currently unknown. The main flaw of Limitless is its complexity: without also possessing the Six Eyes, it’s almost impossible to use effectively due to the immense precision and high energy costs required."
105,600,Living Disaster,Jujutsu Kaisen,Mystic,"Your cursed technique embodies some sort of natural disaster, letting you manipulate it with both great power and versatility. The known examples of this kind of technique include Jogo’s pyrokinesis, Hanami’s plant manipulation, and Dagon’s hydrokinesis.You may select one of the above, or choose something entirely different with a similar power level to the examples given below.

Jogo’s pyrokinetic abilities, for example, allowed him to create enormous blasts of flame from his hands capable of burning down vast areas and seriously wounding or killing grade 1 sorcerers. Aside from this, he was also capable of generating small volcanos to emerge from surfaces at a distance and violently erupt; producing fist-sized ‘Ember Insects’ while flew towards a target, attempted to sting them (to unknown effect), then exploded; and even creating an enormous flaming meteor capable of destroying much of Shibuya.

Hanami’s ability, on the other hand, allows for the creation and manipulation of plants with various special abilities. On the simpler end, this can be used to produce various wooden constructs: roots to entangle and throw enemies about; spikes of wood that emerge out of the ground; vast masses of roots the size of a large building; and balls of wood from which branches can emerge mid-flight to skewer those around it. On the more complex end, this can also be used to produce such things as a field of flowers that distracts and disorients those caught in it or buds that drain the cursed energy of whoever they latch onto."
106,600,Awakened Bloodline Limit,Naruto - Ōtsutsuki Clan Jump,Mystic,"The kekkei genkai are anomalies found in the
DNA that allows their wielders to use unique techniques and usually passed down to
the wielder’s descendants. While some of them emerged naturally thanks to
mutations, many of them have some kind of connection with the Ōtsutsuki clan,
being wielded by Kaguya’s descendants, but these inherited gifts became diluted
and much weaker than their original versions, the kekkei mōra used by our clan. In a
few words, the kekkei genkai usually are just pale imitations of the kekkei mōra. For
example, the kekkei genkai version of Shikotsumyaku allows the user to manipulate
and control their own skeletal structure while the kekkei mōra not only allows it on a
greater degree, but also make their bones completely lethal to living beings, making
them to deteriorate and disintegrate at a molecular level after piercing them. You can
choose a kekkei genkai to receive its kekkei mōra version, gaining an incredibly high
power boost, new abilities and/or removing its limitations, on par with the power of
the All-Killing Ash Bones technique. It’s up to you to choose the specifics and
attributes of this kekkei mōra. For example, if you choose the Ketsuryūgan, your
Ketsuryūgan, as a kekkei mōra, would be able to easily enter into your targets’ minds
without any difficulty and its iron manipulation would become powerful enough to
control even solid iron at a molecular scale and not only liquid with a high iron
concentration, like blood, as well as being able to cause much more alterations and
mutations by manipulating blood within their bodies than just making them larger or
exploding them. You can’t choose kekkei mōra granted by other perks in this Jump
(like the Rinnegan, Sharingan, Rinne Sharingan, Byakugan and the Tenseigan) and
techniques that are classified as kekkei mōra. You can also choose to upgrade
elemental kekkei genkai. This can be purchased multiple times."
107,600,I Love Swords So Much,Ragna Crimson,Mystic,"For a Dragon Hunter, his silver sword is his life. The tool that he can use to freeze dragons and stop their regeneration. But perhaps you took this quite too literally, as you have started to become one with your weapon of choice. 

It will take time for this process to start taking place. At least a couple of years of using a weapon constantly will be needed for it to begin, and a few more to finalize. But once you are done, your abilities will fuse together with that of your weapon, allowing you to channel magnified versions of whatever powers your weapon had, infusing other items or weapons with the same powers and even create copies out of thin air of the weapon you fused with, all of an extremely high quality.

Finally, you are able to temporarily bring your body to an existence closer to the weapon you are fused with at will, allowing you to gain increased defensive capabilities, as a sword is harder to break than a human. This however has the drawback of making your articulations stiffer the closer you bring yourself to your absorbed weapon, to the point that you may lose any movement capability until you undo the transformation if you go too close into your ‘weapon mode’.

You can only fuse with a single weapon at a time, but unlike Ragna, you can undo the fusion process and choose another weapon to begin fusing with."
108,600,Saint of the Sun,Fate/Legends - Garden of Avalon,Mystic,"If there was ever a morning person, you’d be the guy. And also an evening person, funnily enough. Why? Because it seems like the sun just can’t get enough of you. During the hours of 9AM to 12PM
and 3PM to 6PM, you’ll find that the sun charges your overall power and individual abilities until
they are three times their normal power, at no further cost to you than normal. Additionally, any
damage you receive in this state is greatly reduced, enough that attacks that might harm you
normally are now barely even scratches. If you could find some way to maintain the presence of the
sun in a condition similar to the hours of power you have, you might even gain this boost for longer
than normal. Lastly, even when outside of your normal hours, you can briefly activate the sun power
for a few seconds, though this is terribly tiring."
109,600,Hero King,Fate/Legends - Vive la France,Mystic,"Indeed, Charlemagne conquered Europe through his prowess as a king. The heroic legends are just a
fantasy. A fanciful tale. But the world needs those ridiculous, absurd, wonderful heroes just as much
as it needs the realistic, practical kings. The charisma of a hero is not the sort that leads nations but
the kind that binds people to you personally, making those you fight alongside or save into close
friends in short order and lifelong comrades without much more effort. You might not give people
faith in your governance but you inspire people with the hope that they can follow you out of any
darkness they find themselves in. But a hero is much more than just their charisma. The brilliant holy light shines forth from you, a sign
of the great power you hold. You are able to use this light, a powerful form of magic, to enhance
your physical body to move beyond sound itself or smash through castles like a house of cards, even
letting off mana bursts, flashes and blasts of light in different forms. As part of your heroic
experiences until now, you are also highly capable with most traditional forms of weaponry for
knights and heroes, like the sword and lance and bow. The light greatly empowers your offensive
and defensive abilities against the foes of your religion and those beings that call the darkness their
home, letting you cut through heretics and devils like you were thrice as strong as normal and
making you similarly tougher to their returning strikes. Lastly, for whatever whim of the heavens
causes it, the light continuously acts to put you in the most dramatic of scenes and visions, ensuring that everyone that looks on you can’t help but think- that hero is simply the coolest thing. Charlemagne would be proud."
110,600,Never Unaware,Cradle,Mystic,"The Bloodline Ability of the Aurelius Clan, the Aurelius Senses, the
power that borders on Omniscience? Yeah you've got that now. It starts out as only being able
to see, hear, and feel anything within roughly 100 feet of you, but with practice and growing
power, it can in theory encompass an entire world. Never be caught with your pants down
again."
111,600,Always Armored,Cradle,Mystic,"The Akura Bloodline Ability, the Shadow Armor, is now yours to
command. This armor can be summoned at will, and protects you against nearly all harm so
long as you can sustain it with magical energy, though Madra works best, specifically Shadow
Madra. It's heavy, bulky, and takes some getting used to, but it can be dismissed and
summoned in a near-instant as needed. The harder the blows you're stopping with this armor, of
course, the greater the magical drain, so don't expect to keep this up for too long in a heavy
fight."
112,600,Waterswamp Kingdom,A Will Eternal,Mystic,"You have a unique connection to a powerful beast from the technique of the Waterswamp
Kingdom. By studying various creatures one would usually connect to their own summoned
creature. The number of creatures studied and their own cultivation would determine the
creature summoned, which would remain unchanging afterwards. As said though, yours is a
more unique monster. It is malleable. As you continue to study more animals, and meet
more exotic creatures, your summoned beast will mutate to match. A note of caution though,
is that if your summoned beast is too large, you may not be able to summon it fully, only
letting small parts of it through until your Kingdom can grow in size to accommodate it, as
you increase in cultivation."
113,600,Sentient Limbs,A Will Eternal,Mystic,"By cutting off one of your arms, you are able to make a sentient clone that will follow your
will. Though to call it a clone is not quite right, since it is simply a sawn off part of your soul.
Its own power will be proportional to its weight relative to your body. At any point, the clone
has the ability to re-join with your body seamlessly. Unlike the Ghostmother however, this
clone does not have any thoughts of suppressing your soul or trying to take over. It is simply
another part of you. As it is part of your soul, should the main body die, this clones body can
take the place of the original, your soul slowly regrowing to replace what was lost. While
using this clone though, as it is not just the limb but the soul of the limb too, your limb will not
regrow."
114,600,Conquest of Life,Abyssals Exalted,Mystic,"The Neverborn expect their Children of Ash to lead the forces of the dead into Creation
through the shadowlands and crush the armies of the living. They will be the ones to kill the
world. But first, they will conquer it. Yours is a genius of warfare, the mind of a general and

the authority of commander. Through your military skill, the lands of the living may fall one by
one. With each battle and each conquest of land, you may create a shadowland to cover
these, spreading and strengthening the Underworld's grip on the land of the living. You may
even turn and take the lands of the dead for yourself, creating shadowlands there as
beachheads into the living realm.
And as you conquer, you may press the living into service in your legions, for beneath your
banner the living and the dead march together as a single, cohesive army. Mortal, ghost,
and zombie alike, each will march and fight together like a well-oiled machine on your
command. Even the mindless followers and minion among them, those skeletons, zombies,
and necromantic warmachines of the reanimated dead will follow your orders with such
competence that it almost seems as if they could actually think for themselves."
115,800,Black Of Venus - Mastery,UQ Holder,Mystic,"Magia Erebea has been mastered by you, the dark forces within settling down
to a much easier to use method. Not only are you now able to absorb spells and gain access to
custom super modes through that process, you are even able to freely access the normally Berserk

state of Magia Erebea while retaining your mind, allowing you much greater strength and speed and
magical power without the loss of control that is normally forced on you. You are also exceptionally
good at refining the spells you absorb with Magia Erebea and expanding on those transformed
states to make them even stronger. If you also possess the White of Mars, you’ll be able to use the
well of power within you in the same way as Touta Konoe learns to, drawing out unlimited amounts
of energy or creating massive demonic forms or even embodying that raw black and white power
yourself."
116,800,White of Mars - Mastery,UQ Holder,Mystic,"You’ve put in all the time needed to truly master the use of the White of Mars. The passive Magic Cancel is fully active in you and as powerful as can be. You can use the Magic Cancel at range as freely as if it were another limb in your body, wiping out any magical spell you can see and even tearing apart entire magical worlds to bring back reality around you."
117,800,Eight-Nine Arcane Art,Desolate Era : The Three Realms,Mystic,"The Eight-Nine Arcane Art, also known as the Seventy-Two
Transformations, is the single greatest defensive Divine Ability within the Three Realms. The art
allows novice practitioners to fully transform and shapeshift themselves into whatever they wish,
even emulating the aura of what it is they wish to mimic, giving any opponents no chance to see
through the deception. However, this is not the most valuable part of the technique. When fully
mastered, the Eight-Nine Arcane Art allows the user’s body to become harder than weapons made
to kill Pure Yang True Immortals, beings capable of easily standing on the surface of a star. There
is, however, a cost to this technique, which is the absolutely mind boggling amount of spirit pills
required to forge the user’s body into something greater, more than even most Daofathers can
afford. However, as amazing as that version of the technique is, this one details how to move past
even that level, and is capable of turning your body into something comparable to a Chaos
Weapon, allowing you to survive attacks that would end entire Major worlds without even
flinching. Before practicing that part, however, you need to break through to the level that Nuwa
had been born into, The Elder God level, and find an even more ridiculous amount of treasures and
essence in order to train to it."
118,800,Stellar Princess: Failed Protagonist,Avesta of Black and White,Mystic,"Within you there is a very special light, one gifted by God herself. When that light peers through your most common actions, such as a simple smile, it becomes capable of charming almost all sentient beings with little effort. You become an idol, an object of worship, respect and protection for almost anyone who witnesses you. Only those with the strongest wills may be able to resist the natural charm of your existence.

This is not a coincidence or an exceptional occurrence. Originally, you were meant to be the Hero of this generation. The greatest good that would face off against the Kings of Evil, and bring change to the current cycle. At least, that was the plan. Instead, your rights were lost due to an unaccounted for anomaly. However, God, who originally bestowed you with such a role, saw fit to compensate you.

Instead of taking the role of the Hero, your new status made you become the most prominent person under the Heavens. That is, you had the ability to charm and command anyone but those who stand equal or above the Heavens, those with the wills to defy God or the Gods themselves.

This is especially potent when it comes to commanding nature itself. As extensions of the Avesta, Star Spirits, some of the mightiest existences of this universe, are completely under control. You are able to communicate with them even from across galactic or intergalactic distances, drawing them to you under your command. This is a control that transcends the Avesta, and only those with a latent universal divinity of their own may resist you.

Once you have put enough of these spirits under your control, your may condense all of existences into a singular point, allowing you to craft a weapon that contains the accumulated powers and abilities of all who were put under your command. This weapon is naturally just as subservient to your will as the spirits were, and can be freely summoned or diminished at will. In future jumps, your existence will be recognized as equally predominant, and those spirits and manifestations of the natural forces that are below the cosmic scale will be forced under you in the same way."
119,800,UnEquivalent Exchange: Coverous Jumper,Avesta of Black and White,Mystic,"A power reminiscent of a now long-lost star. Yours is the power to gain something via losing something else. By sacrificing and spending your riches, you can gain even more riches. While the usage of this power requires you to keep giving up things to receive more power and fortune in return, it also makes it so that there is no true loss as long as you are concerned. In fact, instead, you end up with more than you lost before.

Even a Star Spirit with this trait could decide to drain dry their own Stellar Body and its people, and instead of getting weaker, they would get stronger. Similarly, you could also trade injuries in a fight for receiving special powers, or subtracting those from your enemies. Perhaps something like losing an arm would see you stealing your foe’s arm and gaining some of their abilities.

Of course, there is a limit to this. You cannot give up your own existence in hopes of gaining something greater, as there would be no one left to receive the resulting blessing from such expenditure."
120,1000,Silver Arts ,Ragna Crimson,Mystic,"A miraculous ability achieved by the man who would become the pinnacle of dragon hunting. The fusion of a human and a silver sword due to continuous use, and maybe some other freakish modifications and coincidences. The Silver Arts are not properly a magical ability, but rather an ability that exists to combat magic. They confer the user a physical power and speed nigh unrivaled, on the same realm of those that even only a handful Seija can hope to reach. Destroying large castle wards with a punch and sending someone flying kilometers away with a kick, just to get near them again in less than a tenth of a second is just some of one starting to grasp the potential of the Silver Arts could accomplish.

Your touch is deadly to any dragons, being instantly frozen the moment you extend your hand towards them. You can even do this with several dragons in a large area, freezing dozens of them by releasing your silver aura. The same goes for their magical power, which either gets completely frozen and broken by your touch, or at least makes you highly resistant to them. In future worlds, this would extend to all sorts of magic-based creatures, although the strongest of them may be able to resist this power, needing to combine it with your strength and speed to break through their defenses before being able to use your silver aura on their cores.

The fusion within your Silver Sword has granted you the ability of summoning silver swords from thin air, all an extreme quality, as well as infusing other silver swords or weapons with your potent silver aura power.

And that’s just the tip of the iceberg of what you can do with this power, as even more uses could be mastered with enough battle experience and training.

Normally this power would possess a deathly toll onto the body, with continuous use probably killing you in over a year, but you find that it is merely physically draining instead of life threatening. Unless you really wish to go beyond that this would grant you and extract even more power from the sword fused to yourself, in which case it can still potentially harm you.

Finally, this grants you a form of quick regeneration, letting you recover quite fast from heavy wounds, and it may even let you reattach something as a cut head if you do it quickly enough with your incredible speed."
